,BusinessEntityID,CreditCardID,ModifiedDate
15321,16981,11737,2013-12-08
15322,16982,14372,2013-12-03
15323,16983,2977,2012-06-16
15324,16984,2923,2014-01-26
15325,16985,12855,2013-11-24
15326,16986,16028,2013-07-11
15327,16987,16301,2013-12-07
15328,16988,19118,2014-02-19
15329,16989,12571,2014-03-06
15330,16990,15923,2013-11-27
15331,16991,12268,2011-12-07
15332,16992,18101,2014-02-16
15333,16993,18511,2013-10-17
15334,16994,16911,2012-06-07
15335,16995,18023,2013-12-29
15336,16996,13739,2013-08-02
15337,16997,16829,2013-09-16
15338,16998,7010,2011-06-24
15339,16999,10840,2013-09-26
15340,17000,14334,2014-06-12
15341,17001,2097,2013-01-11
15342,17002,13515,2014-04-12
15343,17003,19001,2012-05-22
15344,17004,1052,2011-07-21
15345,17005,5977,2013-02-24
15346,17006,4808,2012-08-29
15347,17007,15791,2013-08-25
15348,17008,541,2013-11-21
15349,17009,16539,2014-02-25
15350,17010,4516,2013-08-08
15351,17011,3739,2012-05-23
15352,17012,1129,2013-08-01
15353,17013,2165,2013-06-08
15354,17014,12523,2013-01-27
15355,17015,16022,2011-07-28
15356,17016,16239,2013-11-16
15357,17017,18557,2013-01-31
15358,17018,1662,2014-04-08
15359,17019,6604,2013-09-01
15360,17020,5779,2014-06-10
15361,17021,6401,2014-01-17
15362,17022,1271,2013-10-01
15363,17023,8440,2014-05-28
15364,17024,857,2012-05-28
15365,17025,2972,2012-06-01
15366,17026,19026,2013-12-17
15367,17027,16553,2013-12-09
15368,17028,16118,2014-05-06
15369,17029,4257,2014-05-20
15370,17030,1586,2013-07-25
15371,17031,15202,2013-06-21
15372,17032,7814,2013-09-05
15373,17033,6811,2014-04-02
15374,17034,17279,2014-05-26
15375,17035,3855,2014-04-23
15376,17036,14650,2013-09-24
15377,17037,905,2013-12-10
15378,17038,1740,2014-02-01
15379,17039,18687,2013-10-29
15380,17040,10734,2012-12-13
15381,17041,9296,2013-10-25
15382,17042,286,2013-06-22
15383,17043,15170,2012-07-16
15384,17044,17013,2013-03-01
15385,17045,16328,2013-11-14
15386,17046,10804,2013-12-07
15387,17047,15690,2014-06-26
15388,17048,2543,2014-02-18
15389,17049,13116,2013-11-22
15390,17050,16606,2012-11-19
15391,17051,15867,2013-07-28
15392,17052,3841,2013-08-25
15393,17053,2042,2014-04-16
15394,17054,938,2013-11-15
15395,17055,17715,2013-08-20
15396,17056,9618,2012-04-11
15397,17057,18237,2013-08-25
15398,17058,10465,2014-05-16
15399,17059,9278,2013-05-20
15400,17060,11630,2014-01-22
15401,17061,8119,2014-03-04
15402,17062,14713,2012-11-03
15403,17063,9902,2013-01-23
15404,17064,13300,2013-03-01
15405,17065,13743,2012-03-11
15406,17066,5895,2014-01-26
15407,17067,7941,2013-07-29
15408,17068,6589,2011-11-15
15409,17069,2836,2014-05-18
15410,17070,9946,2012-11-08
15411,17071,3651,2013-09-13
15412,17072,13568,2014-01-30
15413,17073,9337,2012-12-19
15414,17074,179,2013-08-19
15415,17075,17272,2013-12-07
15416,17076,7338,2013-05-29
15417,17077,15506,2013-01-06
15418,17078,8326,2014-04-12
15419,17079,11954,2011-08-02
15420,17080,8687,2012-07-08
15421,17081,12005,2011-06-10
15422,17082,15117,2014-04-17
15423,17083,15852,2014-03-28
15424,17084,13898,2013-08-03
15425,17085,16410,2014-02-25
15426,17086,1490,2013-11-02
15427,17087,3260,2013-08-17
15428,17088,12056,2012-07-22
15429,17089,10102,2013-07-20
15430,17090,11764,2013-10-25
15431,17091,8232,2011-08-22
15432,17092,9435,2012-01-27
15433,17093,1164,2014-01-29
15434,17094,5483,2013-04-01
15435,17095,8444,2014-02-18
15436,17096,10567,2013-11-22
15437,17097,4645,2013-09-04
15438,17098,6176,2013-04-08
15439,17099,6143,2014-03-23
15440,17100,8749,2013-07-16
15441,17101,15245,2013-09-01
15442,17102,7783,2014-04-11
15443,17103,622,2013-11-29
15444,17104,11209,2013-12-03
15445,17105,19037,2011-10-28
15446,17106,2589,2013-07-15
15447,17107,5216,2012-08-12
15448,17108,12998,2013-01-23
15449,17109,3005,2013-06-15
15450,17110,9641,2014-01-01
15451,17111,17340,2014-05-17
15452,17112,12847,2014-02-16
15453,17113,5507,2013-10-15
15454,17114,1516,2014-01-23
15455,17115,5322,2013-02-07
15456,17116,12410,2013-02-27
15457,17117,5629,2012-05-20
15458,17118,37,2014-03-23
15459,17119,8104,2013-09-06
15460,17120,9087,2014-04-12
15461,17121,6187,2013-07-24
15462,17122,4041,2014-03-03
15463,17123,5785,2011-08-18
15464,17124,132,2014-06-01
15465,17125,6525,2012-10-12
15466,17126,7643,2012-05-01
15467,17127,19014,2013-05-14
15468,17128,3686,2013-05-31
15469,17129,16618,2012-10-25
15470,17130,4537,2014-06-21
15471,17131,8229,2012-12-31
15472,17132,8904,2013-11-09
15473,17133,15674,2012-03-12
15474,17134,2454,2014-05-26
15475,17135,12807,2013-09-03
15476,17136,10108,2013-11-29
15477,17137,1720,2012-03-07
15478,17138,6356,2014-06-07
15479,17139,16611,2014-01-31
15480,17140,10141,2011-07-01
15481,17141,13108,2013-10-23
15482,17142,10308,2011-07-25
15483,17143,11990,2013-11-30
15484,17144,6852,2014-03-08
15485,17145,4618,2013-07-30
15486,17146,435,2014-04-28
15487,17147,7445,2013-12-19
15488,17148,9894,2012-03-24
15489,17149,14907,2013-11-27
15490,17150,13760,2014-02-02
15491,17151,17,2014-01-16
15492,17152,11540,2013-08-22
15493,17153,12915,2014-06-23
15494,17154,29,2014-04-25
15495,17155,172,2012-08-24
15496,17156,2947,2013-08-02
15497,17157,309,2014-03-23
15498,17158,5026,2013-03-20
15499,17159,1590,2014-05-20
15500,17160,11733,2013-10-04
15501,17161,5146,2014-02-23
15502,17162,12759,2014-04-23
15503,17163,3231,2013-12-01
15504,17164,15590,2013-08-01
15505,17165,6834,2014-05-11
15506,17166,15014,2013-09-02
15507,17167,6976,2014-02-22
15508,17168,10612,2012-07-03
15509,17169,15740,2014-06-08
15510,17170,10995,2012-05-30
15511,17171,18753,2014-01-18
15512,17172,5108,2012-10-01
15513,17173,10725,2013-07-15
15514,17174,4558,2014-04-24
15515,17175,8378,2013-08-31
15516,17176,16541,2012-02-18
15517,17177,7996,2014-05-18
15518,17178,10101,2014-05-21
15519,17179,5830,2014-02-05
15520,17180,19164,2011-10-07
15521,17181,12352,2014-04-11
15522,17182,4081,2014-05-02
15523,17183,18800,2014-04-09
15524,17184,10222,2014-01-11
15525,17185,12623,2013-09-17
15526,17186,5565,2014-04-04
15527,17187,9303,2013-08-04
15528,17188,1292,2012-11-23
15529,17189,13569,2012-02-25
15530,17190,16367,2014-02-07
15531,17191,16685,2013-08-06
15532,17192,3771,2012-12-17
15533,17193,13871,2012-10-13
15534,17194,6347,2011-07-26
15535,17195,2841,2012-12-09
15536,17196,15479,2014-02-12
15537,17197,14269,2014-01-03
15538,17198,7882,2013-01-15
15539,17199,9610,2012-11-16
15540,17200,1732,2013-09-30
15541,17201,762,2014-01-17
15542,17202,13256,2014-01-02
15543,17203,390,2014-04-11
15544,17204,738,2013-11-19
15545,17205,6098,2013-11-20
15546,17206,278,2014-01-16
15547,17207,16185,2014-03-08
15548,17208,18546,2013-04-22
15549,17209,8557,2014-02-11
15550,17210,1820,2013-11-09
15551,17211,7918,2013-06-08
15552,17212,15330,2013-11-04
15553,17213,13276,2014-03-10
15554,17214,1782,2013-09-23
15555,17215,16743,2013-02-16
15556,17216,1127,2014-02-07
15557,17217,14023,2013-02-14
15558,17218,11302,2012-12-01
15559,17219,8881,2012-09-18
15560,17220,171,2013-09-05
15561,17221,1900,2014-05-27
15562,17222,10475,2014-01-19
15563,17223,2663,2014-04-13
15564,17224,8422,2013-12-03
15565,17225,9039,2013-11-07
15566,17226,15937,2014-04-07
15567,17227,13068,2012-12-22
15568,17228,16448,2013-06-21
15569,17229,4263,2013-10-30
15570,17230,15111,2013-01-14
15571,17231,13291,2014-04-06
15572,17232,9297,2012-02-04
15573,17233,12149,2011-11-15
15574,17234,14905,2013-10-28
15575,17235,1750,2013-12-27
15576,17236,11421,2012-02-23
15577,17237,5527,2014-03-04
15578,17238,17641,2013-11-01
15579,17239,1930,2014-04-13
15580,17240,14278,2011-07-19
15581,17241,16500,2013-06-30
15582,17242,15667,2013-11-27
15583,17243,333,2012-06-07
15584,17244,7539,2014-02-16
15585,17245,12304,2014-05-17
15586,17246,8643,2012-04-11
15587,17247,2881,2013-12-09
15588,17248,10165,2013-08-16
15589,17249,6446,2014-05-28
15590,17250,17611,2013-09-29
15591,17251,7957,2014-03-04
15592,17252,722,2014-04-24
15593,17253,107,2014-06-18
15594,17254,6812,2013-09-05
15595,17255,12375,2011-07-18
15596,17256,10007,2013-04-20
15597,17257,9745,2011-08-21
15598,17258,3185,2014-05-26
15599,17259,14279,2012-04-24
15600,17260,7922,2012-12-09
15601,17261,13330,2013-11-05
15602,17262,4639,2014-03-26
15603,17263,2813,2013-08-20
15604,17264,5403,2014-05-13
15605,17265,3906,2012-04-10
15606,17266,13566,2014-02-13
15607,17267,11028,2011-09-29
15608,17268,16104,2013-03-23
15609,17269,11920,2014-06-11
15610,17270,16045,2014-04-19
15611,17271,1358,2014-04-16
15612,17272,9306,2011-07-08
15613,17273,12435,2014-04-08
15614,17274,1120,2012-11-04
15615,17275,3307,2012-09-01
15616,17276,3311,2013-08-19
15617,17277,14264,2012-12-17
15618,17278,6072,2013-11-25
15619,17279,8245,2014-03-03
15620,17280,8918,2013-09-27
15621,17281,5329,2013-11-14
15622,17282,15904,2013-12-12
15623,17283,11832,2012-09-21
15624,17284,1425,2011-11-21
15625,17285,14848,2014-03-11
15626,17286,8651,2013-07-03
15627,17287,5207,2013-07-28
15628,17288,3462,2013-07-20
15629,17289,7484,2013-11-15
15630,17290,9082,2014-03-02
15631,17291,8856,2011-10-30
15632,17292,12501,2013-11-07
15633,17293,12367,2011-11-18
15634,17294,3655,2014-06-19
15635,17295,15133,2012-05-30
15636,17296,12245,2014-04-19
15637,17297,19205,2013-11-03
15638,17298,8261,2013-03-23
15639,17299,13999,2011-08-27
15640,17300,17614,2014-05-19
15641,17301,10056,2014-04-22
15642,17302,9091,2014-04-23
15643,17303,5793,2012-12-09
15644,17304,11812,2013-10-01
15645,17305,3360,2014-02-27
15646,17306,17981,2012-07-11
15647,17307,18145,2014-04-25
15648,17308,12764,2014-05-30
15649,17309,5019,2013-06-30
15650,17310,4707,2013-11-28
15651,17311,11322,2014-05-21
15652,17312,18465,2012-06-10
15653,17313,1846,2014-02-10
15654,17314,7650,2014-06-04
15655,17315,2271,2014-05-14
15656,17316,5307,2013-06-08
15657,17317,269,2011-07-04
15658,17318,304,2013-10-10
15659,17319,8959,2013-04-24
15660,17320,13428,2014-06-14
15661,17321,5943,2011-08-02
15662,17322,17259,2013-03-04
15663,17323,1122,2013-10-14
15664,17324,10442,2014-04-01
15665,17325,11949,2013-09-10
15666,17326,10164,2013-07-28
15667,17327,563,2013-11-07
15668,17328,8234,2013-12-29
15669,17329,9644,2014-04-20
15670,17330,3324,2014-03-27
15671,17331,1171,2011-09-26
15672,17332,3905,2012-02-10
15673,17333,9793,2013-11-29
15674,17334,12267,2012-08-15
15675,17335,10546,2013-11-07
15676,17336,14526,2013-10-07
15677,17337,13645,2011-07-23
15678,17338,5491,2014-01-20
15679,17339,10940,2014-01-26
15680,17340,795,2013-07-17
15681,17341,852,2014-02-23
15682,17342,1967,2013-08-29
15683,17343,16181,2013-09-21
15684,17344,17805,2014-01-12
15685,17345,14601,2013-12-17
15686,17346,6590,2014-05-19
15687,17347,17602,2014-06-21
15688,17348,13776,2012-08-29
15689,17349,19012,2014-02-26
15690,17350,2962,2013-12-21
15691,17351,10799,2013-08-02
15692,17352,8513,2014-02-14
15693,17353,5101,2012-11-06
15694,17354,6220,2014-03-02
15695,17355,10249,2012-12-15
15696,17356,15273,2013-10-28
15697,17357,7693,2013-11-04
15698,17358,7628,2013-11-02
15699,17359,9051,2014-06-22
15700,17360,10469,2011-06-17
15701,17361,16094,2013-09-28
15702,17362,3681,2013-12-03
15703,17363,774,2013-05-22
15704,17364,7610,2013-01-05
15705,17365,1206,2013-03-16
15706,17366,11982,2013-12-28
15707,17367,18249,2014-04-28
15708,17368,11538,2014-03-18
15709,17369,13521,2011-07-30
15710,17370,18128,2012-11-24
15711,17371,10020,2014-06-18
15712,17372,6730,2013-12-18
15713,17373,7243,2011-12-26
15714,17374,8086,2013-10-31
15715,17375,17094,2012-01-25
15716,17376,10314,2014-01-15
15717,17377,14319,2013-12-28
15718,17378,11502,2012-12-22
15719,17379,332,2012-03-16
15720,17380,4421,2013-10-21
15721,17381,5466,2013-07-15
15722,17382,19114,2013-10-20
15723,17383,174,2014-01-12
15724,17384,3729,2012-09-19
15725,17385,12427,2013-06-02
15726,17386,3172,2014-02-01
15727,17387,1309,2013-12-26
15728,17388,12137,2013-12-31
15729,17389,7697,2014-05-28
15730,17390,7260,2013-11-14
15731,17391,5925,2013-11-07
15732,17392,5302,2012-07-25
15733,17393,3404,2013-09-20
15734,17394,13938,2011-09-02
15735,17395,18828,2013-07-15
15736,17396,2705,2013-03-04
15737,17397,18107,2014-01-24
15738,17398,5852,2014-01-27
15739,17399,7480,2014-03-07
15740,17400,8228,2013-12-14
15741,17401,11319,2013-11-15
15742,17402,10490,2014-04-27
15743,17403,15591,2013-09-04
15744,17404,16019,2013-08-06
15745,17405,9701,2012-07-06
15746,17406,3228,2013-04-10
15747,17407,14077,2012-05-17
15748,17408,2971,2012-12-13
15749,17409,13449,2013-01-12
15750,17410,8772,2012-11-27
15751,17411,13957,2013-07-26
15752,17412,5561,2014-04-24
15753,17413,1253,2014-04-04
15754,17414,14780,2014-05-19
15755,17415,17392,2014-06-04
15756,17416,11545,2014-04-15
15757,17417,17852,2013-07-20
15758,17418,5647,2013-04-29
15759,17419,5023,2013-11-17
15760,17420,12736,2014-04-26
15761,17421,18082,2014-05-22
15762,17422,5200,2013-04-25
15763,17423,7074,2013-10-14
15764,17424,11007,2013-10-06
15765,17425,7302,2013-07-30
15766,17426,14748,2013-11-12
15767,17427,8653,2013-05-02
15768,17428,9414,2013-02-24
15769,17429,9771,2012-10-25
15770,17430,16687,2014-06-12
15771,17431,17998,2012-04-05
15772,17432,8964,2013-10-29
15773,17433,12074,2014-04-18
15774,17434,7716,2013-11-12
15775,17435,2478,2013-07-05
15776,17436,8345,2012-07-19
15777,17437,4404,2013-08-30
15778,17438,11193,2013-12-15
15779,17439,15310,2014-04-10
15780,17440,5030,2014-01-02
15781,17441,259,2013-12-06
15782,17442,17317,2013-08-08
15783,17443,8897,2014-04-11
15784,17444,9807,2013-12-08
15785,17445,1252,2014-03-31
15786,17446,17919,2014-01-18
15787,17447,18885,2013-08-31
15788,17448,14166,2013-11-10
15789,17449,13014,2011-10-14
15790,17450,4035,2014-06-18
15791,17451,11881,2014-01-06
15792,17452,9962,2013-12-27
15793,17453,14673,2013-10-28
15794,17454,12910,2014-01-13
15795,17455,4736,2011-09-15
15796,17456,6246,2013-08-09
15797,17457,5298,2013-11-22
15798,17458,701,2014-01-28
15799,17459,13140,2014-03-02
15800,17460,2266,2012-11-16
15801,17461,8583,2011-09-28
15802,17462,158,2014-05-09
15803,17463,8489,2013-10-22
15804,17464,1571,2013-10-23
15805,17465,11460,2014-05-14
15806,17466,3135,2013-09-27
15807,17467,14220,2013-10-06
15808,17468,14697,2013-08-20
15809,17469,16435,2012-03-14
15810,17470,9831,2013-03-16
15811,17471,14168,2014-01-05
15812,17472,13820,2012-01-01
15813,17473,2112,2013-07-18
15814,17474,10585,2013-09-21
15815,17475,18531,2012-04-26
15816,17476,11994,2012-05-31
15817,17477,7745,2014-05-10
15818,17478,1297,2014-05-14
15819,17479,14794,2014-01-01
15820,17480,18550,2013-08-25
15821,17481,5235,2013-03-27
15822,17482,14922,2013-07-12
15823,17483,1957,2012-03-11
15824,17484,5540,2012-06-11
15825,17485,10496,2013-04-12
15826,17486,1929,2014-04-01
15827,17487,5170,2014-06-09
15828,17488,10719,2014-03-22
15829,17489,12104,2014-02-19
15830,17490,4245,2013-12-28
15831,17491,18139,2013-01-22
15832,17492,7381,2014-01-30
15833,17493,11531,2014-02-18
15834,17494,3487,2013-08-12
15835,17495,9408,2014-03-13
15836,17496,1997,2014-01-03
15837,17497,12869,2013-01-08
15838,17498,9813,2013-12-28
15839,17499,11942,2014-02-12
15840,17500,3433,2013-08-01
15841,17501,16605,2013-08-26
15842,17502,18359,2014-05-14
15843,17503,19036,2013-07-07
15844,17504,7018,2014-03-03
15845,17505,1139,2012-10-30
15846,17506,11300,2013-08-15
15847,17507,2423,2014-01-11
15848,17508,8401,2014-01-19
15849,17509,12183,2013-10-22
15850,17510,12806,2013-09-08
15851,17511,6358,2013-10-01
15852,17512,15815,2013-12-07
15853,17513,13095,2013-07-08
15854,17514,3117,2014-01-15
15855,17515,4651,2011-06-20
15856,17516,10381,2013-09-06
15857,17517,3515,2014-04-27
15858,17518,18205,2014-05-30
15859,17519,5495,2011-10-13
15860,17520,10289,2011-11-14
15861,17521,15894,2012-07-16
15862,17522,15172,2012-10-05
15863,17523,2198,2013-10-08
15864,17524,2000,2013-03-16
15865,17525,17704,2014-06-10
15866,17526,5719,2013-03-27
15867,17527,4513,2013-12-23
15868,17528,12719,2014-02-06
15869,17529,5872,2012-03-12
15870,17530,16252,2014-05-22
15871,17531,18938,2012-03-10
15872,17532,3198,2014-03-10
15873,17533,933,2014-01-05
15874,17534,18801,2013-02-24
15875,17535,18954,2014-05-14
15876,17536,12741,2012-07-10
15877,17537,6677,2013-09-08
15878,17538,19042,2013-10-17
15879,17539,2360,2012-12-04
15880,17540,1264,2014-04-02
15881,17541,3754,2014-02-06
15882,17542,16230,2013-09-03
15883,17543,14501,2014-03-30
15884,17544,10074,2014-04-06
15885,17545,12212,2013-11-09
15886,17546,14017,2013-12-09
15887,17547,17477,2014-05-27
15888,17548,10069,2013-11-17
15889,17549,2417,2012-02-18
15890,17550,13809,2013-10-29
15891,17551,9171,2014-05-26
15892,17552,7220,2014-02-02
15893,17553,9411,2014-04-14
15894,17554,17578,2013-08-06
15895,17555,9154,2013-08-30
15896,17556,7491,2013-01-05
15897,17557,1895,2011-10-31
15898,17558,17760,2014-05-06
15899,17559,15906,2012-06-04
15900,17560,7890,2013-11-03
15901,17561,8669,2012-05-03
15902,17562,4096,2013-12-05
15903,17563,16275,2014-02-05
15904,17564,11765,2012-07-12
15905,17565,2591,2013-10-31
15906,17566,11697,2014-04-02
15907,17567,10029,2013-06-14
15908,17568,16296,2014-03-19
15909,17569,15353,2014-04-12
15910,17570,2737,2013-09-20
15911,17571,8176,2014-01-30
15912,17572,1142,2013-06-27
15913,17573,11501,2012-07-24
15914,17574,6489,2014-05-16
15915,17575,980,2014-01-11
15916,17576,8745,2014-04-07
15917,17577,17987,2012-01-23
15918,17578,9747,2014-03-04
15919,17579,9420,2013-12-07
15920,17580,571,2014-03-07
15921,17581,10097,2014-04-11
15922,17582,2963,2013-07-25
15923,17583,13526,2013-09-04
15924,17584,9836,2012-11-05
15925,17585,813,2013-06-11
15926,17586,16773,2013-10-04
15927,17587,9779,2014-05-20
15928,17588,14092,2012-11-11
15929,17589,7713,2013-01-27
15930,17590,6829,2011-07-10
15931,17591,7334,2013-05-17
15932,17592,4992,2013-01-14
15933,17593,6706,2013-11-20
15934,17594,8201,2014-01-11
15935,17595,38,2013-09-24
15936,17596,13224,2014-04-25
15937,17597,5930,2013-07-29
15938,17598,2551,2013-06-06
15939,17599,3121,2013-11-23
15940,17600,15280,2012-11-14
15941,17601,8713,2013-08-11
15942,17602,2848,2013-11-25
15943,17603,14785,2013-07-16
15944,17604,5841,2013-07-18
15945,17605,6443,2014-01-19
15946,17606,1061,2013-09-26
15947,17607,15485,2012-01-13
15948,17608,15541,2011-06-13
15949,17609,9750,2014-01-20
15950,17610,14850,2012-11-01
15951,17611,10137,2013-03-14
15952,17612,3272,2014-01-20
15953,17613,11227,2014-05-25
15954,17614,2300,2013-11-04
15955,17615,5619,2012-07-01
15956,17616,10726,2011-07-03
15957,17617,18616,2014-02-13
15958,17618,13453,2013-07-05
15959,17619,12234,2013-09-13
15960,17620,14916,2012-11-30
15961,17621,12381,2013-11-06
15962,17622,11850,2013-09-18
15963,17623,4940,2014-05-17
15964,17624,18151,2013-10-03
15965,17625,16247,2012-11-14
15966,17626,10673,2013-08-29
15967,17627,2803,2013-10-12
15968,17628,1993,2014-02-10
15969,17629,17648,2013-11-04
15970,17630,3263,2012-05-12
15971,17631,10798,2014-01-12
15972,17632,17763,2013-09-04
15973,17633,14980,2013-01-11
15974,17634,4438,2014-01-01
15975,17635,8500,2014-05-13
15976,17636,21,2013-09-11
15977,17637,13066,2014-03-21
15978,17638,4134,2013-10-19
15979,17639,7722,2013-10-06
15980,17640,9352,2013-07-19
15981,17641,10055,2012-07-25
15982,17642,3931,2012-12-22
15983,17643,9615,2011-07-26
15984,17644,17769,2013-07-28
15985,17645,71,2013-10-13
15986,17646,17566,2013-08-29
15987,17647,9221,2013-06-30
15988,17648,8867,2013-10-12
15989,17649,15755,2011-06-24
15990,17650,7104,2014-04-16
15991,17651,16944,2012-03-09
15992,17652,7040,2014-06-04
15993,17653,11977,2014-01-08
15994,17654,15261,2013-02-26
15995,17655,3708,2014-03-16
15996,17656,7046,2014-06-03
15997,17657,14222,2012-10-18
15998,17658,9517,2013-07-24
15999,17659,4744,2014-03-24
16000,17660,17262,2014-02-09
16001,17661,6085,2012-09-23
16002,17662,5736,2012-11-22
16003,17663,6494,2014-06-07
16004,17664,15021,2012-04-19
16005,17665,3222,2013-08-31
16006,17666,1519,2014-03-11
16007,17667,19223,2013-09-06
16008,17668,6919,2013-05-14
16009,17669,13173,2014-04-27
16010,17670,12553,2012-05-23
16011,17671,8276,2013-09-01
16012,17672,5704,2013-07-30
16013,17673,9756,2013-08-30
16014,17674,9339,2012-05-11
16015,17675,3530,2013-02-13
16016,17676,11233,2011-10-24
16017,17677,91,2013-07-30
16018,17678,3876,2014-04-19
16019,17679,7532,2014-02-12
16020,17680,8747,2013-03-07
16021,17681,11674,2012-10-20
16022,17682,17134,2014-05-19
16023,17683,12152,2014-04-16
16024,17684,652,2014-01-07
16025,17685,16378,2014-03-28
16026,17686,1197,2013-12-28
16027,17687,7343,2013-06-24
16028,17688,12853,2014-03-20
16029,17689,1054,2013-08-24
16030,17690,18052,2013-10-28
16031,17691,3705,2012-11-09
16032,17692,920,2013-10-01
16033,17693,3430,2013-09-04
16034,17694,7232,2014-01-28
16035,17695,6214,2013-10-21
16036,17696,4373,2013-07-24
16037,17697,504,2013-11-24
16038,17698,3388,2013-05-11
16039,17699,19044,2013-07-18
16040,17700,11403,2013-01-04
16041,17701,11828,2013-09-21
16042,17702,1830,2013-09-19
16043,17703,4938,2013-07-15
16044,17704,1088,2013-11-01
16045,17705,15058,2013-08-29
16046,17706,365,2013-08-12
16047,17707,7087,2013-10-03
16048,17708,4158,2014-05-31
16049,17709,1842,2013-06-14
16050,17710,4646,2013-11-15
16051,17711,14792,2014-02-22
16052,17712,13610,2013-07-21
16053,17713,15416,2013-01-25
16054,17714,2214,2014-03-03
16055,17715,18304,2013-10-30
16056,17716,1194,2012-05-18
16057,17717,289,2013-08-19
16058,17718,9330,2012-10-28
16059,17719,18422,2013-09-10
16060,17720,18680,2014-01-29
16061,17721,8004,2014-04-06
16062,17722,2203,2013-08-12
16063,17723,6398,2014-04-21
16064,17724,1635,2013-10-16
16065,17725,17505,2014-03-26
16066,17726,11147,2012-11-21
16067,17727,7770,2013-07-23
16068,17728,676,2013-10-02
16069,17729,11625,2012-12-31
16070,17730,1005,2013-09-07
16071,17731,18529,2011-11-03
16072,17732,12291,2012-07-18
16073,17733,1837,2014-05-27
16074,17734,17299,2014-01-04
16075,17735,12066,2013-11-05
16076,17736,16636,2013-09-01
16077,17737,619,2014-03-23
16078,17738,11348,2014-03-07
16079,17739,6731,2012-04-22
16080,17740,9679,2012-02-10
16081,17741,17183,2013-07-26
16082,17742,15223,2014-04-13
16083,17743,3789,2013-08-13
16084,17744,5040,2013-07-11
16085,17745,3477,2011-12-30
16086,17746,16300,2014-03-17
16087,17747,348,2013-09-08
16088,17748,18953,2014-05-24
16089,17749,19027,2013-10-21
16090,17750,6796,2013-10-31
16091,17751,9989,2013-08-08
16092,17752,927,2013-12-30
16093,17753,13571,2013-09-24
16094,17754,12351,2013-02-08
16095,17755,6352,2013-07-06
16096,17756,2487,2013-03-28
16097,17757,17310,2013-07-02
16098,17758,2472,2013-07-03
16099,17759,11879,2014-02-04
16100,17760,1195,2014-04-29
16101,17761,2195,2014-03-31
16102,17762,4233,2014-01-23
16103,17763,4177,2014-04-15
16104,17764,2380,2014-02-04
16105,17765,5768,2013-11-11
16106,17766,9192,2013-10-12
16107,17767,14689,2014-05-11
16108,17768,8324,2013-08-29
16109,17769,3167,2013-11-03
16110,17770,1645,2014-01-06
16111,17771,8277,2013-05-20
16112,17772,8607,2013-05-12
16113,17773,6313,2013-10-18
16114,17774,10716,2012-07-30
16115,17775,4332,2014-04-30
16116,17776,6680,2013-07-18
16117,17777,12900,2013-06-15
16118,17778,917,2013-05-10
16119,17779,9578,2014-03-22
16120,17780,6438,2013-05-14
16121,17781,7606,2013-09-09
16122,17782,1584,2013-12-18
16123,17783,17211,2014-04-19
16124,17784,7481,2012-06-04
16125,17785,3871,2014-02-20
16126,17786,16650,2012-02-26
16127,17787,450,2013-08-20
16128,17788,10259,2013-10-01
16129,17789,5703,2013-04-29
16130,17790,17191,2012-05-09
16131,17791,17244,2013-10-28
16132,17792,18974,2012-07-18
16133,17793,9781,2014-05-13
16134,17794,533,2013-07-05
16135,17795,19066,2014-05-22
16136,17796,12776,2014-05-26
16137,17797,14566,2014-06-02
16138,17798,2686,2014-03-11
16139,17799,18756,2012-02-04
16140,17800,3079,2013-04-20
16141,17801,245,2013-09-27
16142,17802,13076,2013-09-29
16143,17803,3741,2013-05-29
16144,17804,1026,2013-07-20
16145,17805,14652,2014-02-22
16146,17806,13803,2014-05-11
16147,17807,13463,2013-11-13
16148,17808,17240,2012-04-11
16149,17809,17761,2012-12-12
16150,17810,11628,2011-09-29
16151,17811,17966,2012-01-01
16152,17812,15109,2013-10-23
16153,17813,6542,2012-07-23
16154,17814,13019,2013-07-17
16155,17815,15185,2012-10-07
16156,17816,5685,2014-02-13
16157,17817,13467,2014-03-18
16158,17818,14057,2013-04-03
16159,17819,16361,2014-03-21
16160,17820,1102,2013-07-03
16161,17821,3280,2014-02-16
16162,17822,5955,2013-10-12
16163,17823,9483,2012-04-21
16164,17824,2449,2014-04-25
16165,17825,398,2012-06-20
16166,17826,3461,2014-06-02
16167,17827,4500,2013-06-24
16168,17828,1040,2013-09-30
16169,17829,13078,2013-12-10
16170,17830,10326,2013-08-25
16171,17831,15551,2012-03-09
16172,17832,16508,2013-08-15
16173,17833,387,2013-11-03
16174,17834,4714,2012-09-11
16175,17835,12332,2013-01-03
16176,17836,10892,2013-06-01
16177,17837,10437,2013-11-23
16178,17838,12690,2013-12-17
16179,17839,8581,2013-04-01
16180,17840,13335,2013-03-29
16181,17841,5502,2014-01-17
16182,17842,18321,2014-06-23
16183,17843,3685,2013-09-24
16184,17844,16629,2014-06-23
16185,17845,4195,2014-05-26
16186,17846,1381,2014-05-04
16187,17847,15240,2012-02-03
16188,17848,18534,2014-02-21
16189,17849,1134,2013-07-17
16190,17850,429,2013-05-28
16191,17851,7408,2013-10-21
16192,17852,4436,2013-08-28
16193,17853,5476,2014-04-01
16194,17854,17917,2012-04-23
16195,17855,17899,2012-12-23
16196,17856,19139,2013-08-02
16197,17857,11933,2014-04-29
