,PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
6235,2812,6236,2014-05-15 00:00:00.000,550,928,32.7705,18023.775,550.0,82.0,468.0,2014-05-08 00:00:00.000
6236,2812,6237,2014-05-15 00:00:00.000,550,929,37.086,20397.3,550.0,0.0,550.0,2014-05-08 00:00:00.000
6237,2813,6238,2014-05-16 00:00:00.000,550,332,10.815,5948.25,550.0,0.0,550.0,2014-05-09 00:00:00.000
6238,2814,6239,2014-05-16 00:00:00.000,550,948,82.8345,45558.975,550.0,0.0,550.0,2014-05-09 00:00:00.000
6239,2814,6240,2014-05-16 00:00:00.000,550,907,82.8345,45558.975,550.0,0.0,550.0,2014-05-09 00:00:00.000
6240,2815,6241,2014-05-16 00:00:00.000,1250,325,0.21,262.5,1250.0,0.0,1250.0,2014-05-09 00:00:00.000
6241,2815,6242,2014-05-16 00:00:00.000,1250,326,0.21,262.5,1188.0,0.0,1188.0,2014-05-09 00:00:00.000
6242,2816,6243,2014-05-16 00:00:00.000,3,320,49.644,148.932,3.0,0.0,3.0,2014-05-09 00:00:00.000
6243,2816,6244,2014-05-16 00:00:00.000,3,321,44.3205,132.9615,3.0,0.0,3.0,2014-05-09 00:00:00.000
6244,2816,6245,2014-05-16 00:00:00.000,60,322,28.6965,1721.79,60.0,0.0,60.0,2014-05-09 00:00:00.000
6245,2817,6246,2014-05-16 00:00:00.000,550,930,42.5145,23382.975,550.0,0.0,550.0,2014-05-09 00:00:00.000
6246,2817,6247,2014-05-16 00:00:00.000,550,921,5.586,3072.3,550.0,0.0,550.0,2014-05-09 00:00:00.000
6247,2818,6248,2014-05-16 00:00:00.000,60,952,15.7395,944.37,60.0,0.0,60.0,2014-05-09 00:00:00.000
6248,2819,6249,2014-05-16 00:00:00.000,550,923,6.1845,3401.475,550.0,0.0,550.0,2014-05-09 00:00:00.000
6249,2820,6250,2014-05-16 00:00:00.000,550,317,29.5785,16268.175,550.0,0.0,550.0,2014-05-09 00:00:00.000
6250,2820,6251,2014-05-16 00:00:00.000,550,318,36.099,19854.45,550.0,55.0,495.0,2014-05-09 00:00:00.000
6251,2820,6252,2014-05-16 00:00:00.000,550,319,48.5835,26720.925,550.0,0.0,550.0,2014-05-09 00:00:00.000
6252,2821,6253,2014-05-16 00:00:00.000,550,928,32.2455,17735.025,550.0,0.0,550.0,2014-05-09 00:00:00.000
6253,2821,6254,2014-05-16 00:00:00.000,550,929,36.561,20108.55,550.0,0.0,550.0,2014-05-09 00:00:00.000
6254,2822,6255,2014-05-16 00:00:00.000,550,319,46.4205,25531.275,550.0,82.0,468.0,2014-05-09 00:00:00.000
6255,2823,6256,2014-05-16 00:00:00.000,3,361,49.6965,149.0895,3.0,0.0,3.0,2014-05-09 00:00:00.000
6256,2823,6257,2014-05-16 00:00:00.000,3,362,45.423,136.269,3.0,0.0,3.0,2014-05-09 00:00:00.000
6257,2823,6258,2014-05-16 00:00:00.000,3,363,43.323,129.969,3.0,0.0,3.0,2014-05-09 00:00:00.000
6258,2824,6259,2014-05-16 00:00:00.000,3,2,41.916,125.748,3.0,0.0,3.0,2014-05-09 00:00:00.000
6259,2825,6260,2014-05-16 00:00:00.000,3,1,50.2635,150.7905,3.0,0.0,3.0,2014-05-09 00:00:00.000
6260,2826,6261,2014-05-16 00:00:00.000,3,370,43.554,130.662,3.0,0.0,3.0,2014-05-09 00:00:00.000
6261,2826,6262,2014-05-16 00:00:00.000,3,371,39.2805,117.8415,3.0,0.0,3.0,2014-05-09 00:00:00.000
6262,2826,6263,2014-05-16 00:00:00.000,3,372,37.1805,111.5415,3.0,0.0,3.0,2014-05-09 00:00:00.000
6263,2826,6264,2014-05-16 00:00:00.000,3,373,41.454,124.362,3.0,0.0,3.0,2014-05-09 00:00:00.000
6264,2827,6265,2014-05-16 00:00:00.000,550,530,16.086,8847.3,550.0,0.0,550.0,2014-05-09 00:00:00.000
6265,2828,6266,2014-05-16 00:00:00.000,3,4,57.0255,171.0765,3.0,0.0,3.0,2014-05-09 00:00:00.000
6266,2829,6267,2014-05-17 00:00:00.000,550,512,37.086,20397.3,550.0,0.0,550.0,2014-05-10 00:00:00.000
6267,2830,6268,2014-05-17 00:00:00.000,550,513,26.5965,14628.075,550.0,0.0,550.0,2014-05-10 00:00:00.000
6268,2831,6269,2014-05-17 00:00:00.000,550,319,46.0635,25334.925,550.0,0.0,550.0,2014-05-10 00:00:00.000
6269,2832,6270,2014-05-17 00:00:00.000,3,408,47.544,142.632,3.0,0.0,3.0,2014-05-10 00:00:00.000
6270,2832,6271,2014-05-17 00:00:00.000,3,409,43.2705,129.8115,3.0,0.0,3.0,2014-05-10 00:00:00.000
6271,2833,6272,2014-05-19 00:00:00.000,3,424,49.6965,149.0895,3.0,0.0,3.0,2014-05-12 00:00:00.000
6272,2833,6273,2014-05-19 00:00:00.000,3,425,45.423,136.269,3.0,0.0,3.0,2014-05-12 00:00:00.000
6273,2833,6274,2014-05-19 00:00:00.000,3,426,43.323,129.969,3.0,0.0,3.0,2014-05-12 00:00:00.000
6274,2834,6275,2014-05-19 00:00:00.000,3,320,47.4705,142.4115,3.0,0.0,3.0,2014-05-12 00:00:00.000
6275,2834,6276,2014-05-19 00:00:00.000,3,321,42.798,128.394,3.0,0.0,3.0,2014-05-12 00:00:00.000
6276,2835,6277,2014-05-19 00:00:00.000,3,448,45.5805,136.7415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6277,2835,6278,2014-05-19 00:00:00.000,3,449,49.854,149.562,3.0,0.0,3.0,2014-05-12 00:00:00.000
6278,2835,6279,2014-05-19 00:00:00.000,3,450,45.5805,136.7415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6279,2835,6280,2014-05-19 00:00:00.000,3,451,43.4805,130.4415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6280,2835,6281,2014-05-19 00:00:00.000,3,452,47.754,143.262,3.0,0.0,3.0,2014-05-12 00:00:00.000
6281,2835,6282,2014-05-19 00:00:00.000,3,453,43.4805,130.4415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6282,2835,6283,2014-05-19 00:00:00.000,3,454,41.3805,124.1415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6283,2835,6284,2014-05-19 00:00:00.000,3,455,45.654,136.962,3.0,0.0,3.0,2014-05-12 00:00:00.000
6284,2835,6285,2014-05-19 00:00:00.000,3,456,41.3805,124.1415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6285,2835,6286,2014-05-19 00:00:00.000,3,457,39.2805,117.8415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6286,2835,6287,2014-05-19 00:00:00.000,3,458,43.554,130.662,3.0,0.0,3.0,2014-05-12 00:00:00.000
6287,2835,6288,2014-05-19 00:00:00.000,3,459,39.2805,117.8415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6288,2835,6289,2014-05-19 00:00:00.000,3,460,37.1805,111.5415,3.0,0.0,3.0,2014-05-12 00:00:00.000
6289,2835,6290,2014-05-19 00:00:00.000,3,461,41.454,124.362,3.0,0.0,3.0,2014-05-12 00:00:00.000
6290,2836,6291,2014-05-19 00:00:00.000,550,941,62.9895,34644.225,468.0,0.0,468.0,2014-05-12 00:00:00.000
6291,2837,6292,2014-05-19 00:00:00.000,3,320,45.3705,136.1115,3.0,0.0,3.0,2014-05-12 00:00:00.000
6292,2837,6293,2014-05-19 00:00:00.000,3,321,40.488,121.464,3.0,0.0,3.0,2014-05-12 00:00:00.000
6293,2837,6294,2014-05-19 00:00:00.000,60,322,26.3655,1581.93,60.0,0.0,60.0,2014-05-12 00:00:00.000
6294,2838,6295,2014-05-19 00:00:00.000,3,504,48.762,146.286,3.0,0.0,3.0,2014-05-12 00:00:00.000
6295,2839,6296,2014-05-19 00:00:00.000,3,497,34.188,102.564,3.0,0.0,3.0,2014-05-12 00:00:00.000
6296,2840,6297,2014-05-19 00:00:00.000,3,323,50.2635,150.7905,3.0,0.0,3.0,2014-05-12 00:00:00.000
6297,2841,6298,2014-05-19 00:00:00.000,550,523,10.731,5902.05,550.0,0.0,550.0,2014-05-12 00:00:00.000
6298,2841,6299,2014-05-19 00:00:00.000,550,524,14.1225,7767.375,550.0,0.0,550.0,2014-05-12 00:00:00.000
6299,2842,6300,2014-05-19 00:00:00.000,60,492,50.2635,3015.81,60.0,9.0,51.0,2014-05-12 00:00:00.000
6300,2842,6301,2014-05-19 00:00:00.000,60,493,57.1515,3429.09,60.0,0.0,60.0,2014-05-12 00:00:00.000
6301,2843,6302,2014-05-19 00:00:00.000,550,910,40.9395,22516.725,550.0,0.0,550.0,2014-05-12 00:00:00.000
6302,2843,6303,2014-05-19 00:00:00.000,550,911,21.0945,11601.975,550.0,0.0,550.0,2014-05-12 00:00:00.000
6303,2843,6304,2014-05-19 00:00:00.000,550,912,30.4395,16741.725,550.0,0.0,550.0,2014-05-12 00:00:00.000
6304,2844,6305,2014-05-19 00:00:00.000,60,506,9.198,551.88,60.0,0.0,60.0,2014-05-12 00:00:00.000
6305,2845,6306,2014-05-19 00:00:00.000,550,351,5.775,3176.25,550.0,0.0,550.0,2014-05-12 00:00:00.000
6306,2845,6307,2014-05-19 00:00:00.000,550,352,1.155,635.25,523.0,0.0,523.0,2014-05-12 00:00:00.000
6307,2845,6308,2014-05-19 00:00:00.000,550,679,5.775,3176.25,550.0,0.0,550.0,2014-05-12 00:00:00.000
6308,2846,6309,2014-05-19 00:00:00.000,550,507,23.394,12866.7,468.0,0.0,468.0,2014-05-12 00:00:00.000
6309,2846,6310,2014-05-19 00:00:00.000,550,508,27.6465,15205.575,550.0,0.0,550.0,2014-05-12 00:00:00.000
6310,2847,6311,2014-05-19 00:00:00.000,550,355,1.365,750.75,550.0,0.0,550.0,2014-05-12 00:00:00.000
6311,2847,6312,2014-05-19 00:00:00.000,550,940,62.9895,34644.225,550.0,0.0,550.0,2014-05-12 00:00:00.000
6312,2847,6313,2014-05-19 00:00:00.000,550,535,3.486,1917.3,550.0,0.0,550.0,2014-05-12 00:00:00.000
6313,2848,6314,2014-05-19 00:00:00.000,550,351,6.195,3407.25,550.0,0.0,550.0,2014-05-12 00:00:00.000
6314,2848,6315,2014-05-19 00:00:00.000,550,352,1.47,808.5,550.0,0.0,550.0,2014-05-12 00:00:00.000
6315,2848,6316,2014-05-19 00:00:00.000,550,679,6.195,3407.25,550.0,0.0,550.0,2014-05-12 00:00:00.000
6316,2849,6317,2014-05-20 00:00:00.000,550,507,22.1655,12191.025,550.0,0.0,550.0,2014-05-13 00:00:00.000
6317,2849,6318,2014-05-20 00:00:00.000,550,508,29.2845,16106.475,550.0,0.0,550.0,2014-05-13 00:00:00.000
6318,2850,6319,2014-05-20 00:00:00.000,3,491,19.9815,59.9445,3.0,0.0,3.0,2014-05-13 00:00:00.000
6319,2851,6320,2014-05-20 00:00:00.000,3,348,34.8705,104.6115,3.0,0.0,3.0,2014-05-13 00:00:00.000
6320,2851,6321,2014-05-20 00:00:00.000,3,349,39.144,117.432,3.0,0.0,3.0,2014-05-13 00:00:00.000
6321,2852,6322,2014-05-20 00:00:00.000,550,935,31.4895,17319.225,550.0,82.0,468.0,2014-05-13 00:00:00.000
6322,2852,6323,2014-05-20 00:00:00.000,550,936,48.2895,26559.225,550.0,0.0,550.0,2014-05-13 00:00:00.000
6323,2853,6324,2014-05-22 00:00:00.000,3,377,36.9705,110.9115,3.0,0.0,3.0,2014-05-15 00:00:00.000
6324,2853,6325,2014-05-22 00:00:00.000,3,378,41.244,123.732,3.0,0.0,3.0,2014-05-15 00:00:00.000
6325,2853,6326,2014-05-22 00:00:00.000,3,379,36.9705,110.9115,3.0,0.0,3.0,2014-05-15 00:00:00.000
6326,2854,6327,2014-05-22 00:00:00.000,550,476,15.8865,8737.575,550.0,0.0,550.0,2014-05-15 00:00:00.000
6327,2854,6328,2014-05-22 00:00:00.000,550,477,11.6655,6416.025,550.0,0.0,550.0,2014-05-15 00:00:00.000
6328,2855,6329,2014-05-22 00:00:00.000,3,402,47.4705,142.4115,3.0,0.0,3.0,2014-05-15 00:00:00.000
6329,2856,6330,2014-05-22 00:00:00.000,550,510,23.079,12693.45,468.0,0.0,468.0,2014-05-15 00:00:00.000
6330,2856,6331,2014-05-22 00:00:00.000,550,511,29.274,16100.7,550.0,0.0,550.0,2014-05-15 00:00:00.000
6331,2856,6332,2014-05-22 00:00:00.000,550,512,34.9755,19236.525,550.0,0.0,550.0,2014-05-15 00:00:00.000
6332,2857,6333,2014-05-22 00:00:00.000,3,403,45.3705,136.1115,3.0,0.0,3.0,2014-05-15 00:00:00.000
6333,2857,6334,2014-05-22 00:00:00.000,3,404,49.644,148.932,3.0,0.0,3.0,2014-05-15 00:00:00.000
6334,2857,6335,2014-05-22 00:00:00.000,3,405,45.3705,136.1115,3.0,0.0,3.0,2014-05-15 00:00:00.000
6335,2857,6336,2014-05-22 00:00:00.000,3,406,43.2705,129.8115,3.0,0.0,3.0,2014-05-15 00:00:00.000
6336,2857,6337,2014-05-22 00:00:00.000,3,407,47.544,142.632,3.0,0.0,3.0,2014-05-15 00:00:00.000
6337,2857,6338,2014-05-22 00:00:00.000,3,408,43.2705,129.8115,3.0,0.0,3.0,2014-05-15 00:00:00.000
6338,2858,6339,2014-05-22 00:00:00.000,550,525,2.3205,1276.275,550.0,0.0,550.0,2014-05-15 00:00:00.000
6339,2859,6340,2014-05-22 00:00:00.000,550,526,3.6435,2003.925,550.0,0.0,550.0,2014-05-15 00:00:00.000
6340,2860,6341,2014-05-22 00:00:00.000,550,908,21.0945,11601.975,550.0,0.0,550.0,2014-05-15 00:00:00.000
6341,2860,6342,2014-05-22 00:00:00.000,550,909,30.4395,16741.725,550.0,55.0,495.0,2014-05-15 00:00:00.000
6342,2860,6343,2014-05-22 00:00:00.000,550,913,40.9395,22516.725,550.0,0.0,550.0,2014-05-15 00:00:00.000
6343,2861,6344,2014-05-22 00:00:00.000,60,356,3.6015,216.09,60.0,0.0,60.0,2014-05-15 00:00:00.000
6344,2861,6345,2014-05-22 00:00:00.000,60,357,3.9795,238.77,60.0,0.0,60.0,2014-05-15 00:00:00.000
6345,2862,6346,2014-05-22 00:00:00.000,550,935,31.4895,17319.225,550.0,82.0,468.0,2014-05-15 00:00:00.000
6346,2862,6347,2014-05-22 00:00:00.000,550,936,48.2895,26559.225,550.0,0.0,550.0,2014-05-15 00:00:00.000
6347,2863,6348,2014-05-22 00:00:00.000,550,524,12.9675,7132.125,550.0,0.0,550.0,2014-05-15 00:00:00.000
6348,2864,6349,2014-05-22 00:00:00.000,550,911,21.0945,11601.975,550.0,0.0,550.0,2014-05-15 00:00:00.000
6349,2864,6350,2014-05-22 00:00:00.000,550,912,30.4395,16741.725,550.0,0.0,550.0,2014-05-15 00:00:00.000
6350,2865,6351,2014-05-22 00:00:00.000,550,910,40.9395,22516.725,550.0,0.0,550.0,2014-05-15 00:00:00.000
6351,2866,6352,2014-05-22 00:00:00.000,550,937,62.9895,34644.225,468.0,0.0,468.0,2014-05-15 00:00:00.000
6352,2867,6353,2014-05-22 00:00:00.000,3,473,39.123,117.369,3.0,0.0,3.0,2014-05-15 00:00:00.000
6353,2867,6354,2014-05-22 00:00:00.000,3,474,43.3965,130.1895,3.0,0.0,3.0,2014-05-15 00:00:00.000
6354,2867,6355,2014-05-22 00:00:00.000,3,475,39.123,117.369,3.0,0.0,3.0,2014-05-15 00:00:00.000
6355,2868,6356,2014-05-22 00:00:00.000,3,462,47.6805,143.0415,3.0,0.0,3.0,2014-05-15 00:00:00.000
6356,2869,6357,2014-05-23 00:00:00.000,550,510,23.4045,12872.475,550.0,0.0,550.0,2014-05-16 00:00:00.000
6357,2869,6358,2014-05-23 00:00:00.000,550,511,27.867,15326.85,550.0,0.0,550.0,2014-05-16 00:00:00.000
6358,2870,6359,2014-05-23 00:00:00.000,550,527,6.7515,3713.325,550.0,0.0,550.0,2014-05-16 00:00:00.000
6359,2871,6360,2014-05-23 00:00:00.000,550,509,36.2775,19952.625,550.0,0.0,550.0,2014-05-16 00:00:00.000
6360,2872,6361,2014-05-23 00:00:00.000,60,492,50.7465,3044.79,60.0,9.0,51.0,2014-05-16 00:00:00.000
6361,2872,6362,2014-05-23 00:00:00.000,60,493,58.2645,3495.87,60.0,0.0,60.0,2014-05-16 00:00:00.000
6362,2873,6363,2014-05-23 00:00:00.000,550,523,10.3845,5711.475,550.0,0.0,550.0,2014-05-16 00:00:00.000
6363,2874,6364,2014-05-23 00:00:00.000,3,422,47.6805,143.0415,3.0,0.0,3.0,2014-05-16 00:00:00.000
6364,2874,6365,2014-05-23 00:00:00.000,3,423,45.5805,136.7415,3.0,0.0,3.0,2014-05-16 00:00:00.000
6365,2875,6366,2014-05-23 00:00:00.000,3,490,12.7155,38.1465,3.0,0.0,3.0,2014-05-16 00:00:00.000
6366,2875,6367,2014-05-23 00:00:00.000,3,491,19.9395,59.8185,3.0,0.0,3.0,2014-05-16 00:00:00.000
6367,2876,6368,2014-05-23 00:00:00.000,3,528,38.157,114.471,3.0,0.0,3.0,2014-05-16 00:00:00.000
6368,2877,6369,2014-05-23 00:00:00.000,3,505,44.2155,132.6465,3.0,0.0,3.0,2014-05-16 00:00:00.000
6369,2878,6370,2014-05-23 00:00:00.000,550,938,31.4895,17319.225,550.0,0.0,550.0,2014-05-16 00:00:00.000
6370,2878,6371,2014-05-23 00:00:00.000,550,939,48.2895,26559.225,550.0,0.0,550.0,2014-05-16 00:00:00.000
6371,2879,6372,2014-05-23 00:00:00.000,60,358,6.9825,418.95,60.0,0.0,60.0,2014-05-16 00:00:00.000
6372,2880,6373,2014-05-23 00:00:00.000,3,442,43.4805,130.4415,3.0,0.0,3.0,2014-05-16 00:00:00.000
6373,2880,6374,2014-05-23 00:00:00.000,3,443,47.754,143.262,3.0,0.0,3.0,2014-05-16 00:00:00.000
6374,2880,6375,2014-05-23 00:00:00.000,3,444,43.4805,130.4415,3.0,0.0,3.0,2014-05-16 00:00:00.000
6375,2881,6376,2014-05-23 00:00:00.000,60,356,3.381,202.86,60.0,0.0,60.0,2014-05-16 00:00:00.000
6376,2881,6377,2014-05-23 00:00:00.000,60,357,4.3155,258.93,60.0,0.0,60.0,2014-05-16 00:00:00.000
6377,2882,6378,2014-05-23 00:00:00.000,3,380,43.344,130.032,3.0,0.0,3.0,2014-05-16 00:00:00.000
6378,2882,6379,2014-05-23 00:00:00.000,3,381,39.0705,117.2115,3.0,0.0,3.0,2014-05-16 00:00:00.000
6379,2883,6380,2014-05-23 00:00:00.000,3,490,12.3585,37.0755,3.0,0.0,3.0,2014-05-16 00:00:00.000
6380,2884,6381,2014-05-23 00:00:00.000,550,513,39.1965,21558.075,550.0,0.0,550.0,2014-05-16 00:00:00.000
6381,2885,6382,2014-05-26 00:00:00.000,3,418,47.649,142.947,3.0,0.0,3.0,2014-05-19 00:00:00.000
6382,2885,6383,2014-05-26 00:00:00.000,3,419,43.3755,130.1265,3.0,0.0,3.0,2014-05-19 00:00:00.000
6383,2885,6384,2014-05-26 00:00:00.000,3,420,41.2755,123.8265,3.0,0.0,3.0,2014-05-19 00:00:00.000
6384,2885,6385,2014-05-26 00:00:00.000,3,421,45.549,136.647,3.0,0.0,3.0,2014-05-19 00:00:00.000
6385,2886,6386,2014-05-26 00:00:00.000,550,931,34.8705,19178.775,468.0,0.0,468.0,2014-05-19 00:00:00.000
6386,2886,6387,2014-05-26 00:00:00.000,550,932,39.7635,21869.925,550.0,0.0,550.0,2014-05-19 00:00:00.000
6387,2886,6388,2014-05-26 00:00:00.000,550,933,43.9845,24191.475,550.0,0.0,550.0,2014-05-19 00:00:00.000
6388,2886,6389,2014-05-26 00:00:00.000,550,934,38.1465,20980.575,550.0,0.0,550.0,2014-05-19 00:00:00.000
6389,2887,6390,2014-05-26 00:00:00.000,3,427,47.754,143.262,3.0,0.0,3.0,2014-05-19 00:00:00.000
6390,2887,6391,2014-05-26 00:00:00.000,3,428,43.4805,130.4415,3.0,0.0,3.0,2014-05-19 00:00:00.000
6391,2887,6392,2014-05-26 00:00:00.000,3,429,41.3805,124.1415,3.0,0.0,3.0,2014-05-19 00:00:00.000
6392,2887,6393,2014-05-26 00:00:00.000,3,430,45.654,136.962,3.0,0.0,3.0,2014-05-19 00:00:00.000
6393,2887,6394,2014-05-26 00:00:00.000,3,431,41.3805,124.1415,3.0,0.0,3.0,2014-05-19 00:00:00.000
6394,2887,6395,2014-05-26 00:00:00.000,3,432,39.2805,117.8415,3.0,0.0,3.0,2014-05-19 00:00:00.000
6395,2888,6396,2014-05-26 00:00:00.000,3,349,45.549,136.647,3.0,0.0,3.0,2014-05-19 00:00:00.000
6396,2889,6397,2014-05-26 00:00:00.000,550,931,34.3455,18890.025,550.0,0.0,550.0,2014-05-19 00:00:00.000
6397,2889,6398,2014-05-26 00:00:00.000,550,932,39.2385,21581.175,550.0,0.0,550.0,2014-05-19 00:00:00.000
6398,2890,6399,2014-05-26 00:00:00.000,3,341,47.4705,142.4115,3.0,0.0,3.0,2014-05-19 00:00:00.000
6399,2890,6400,2014-05-26 00:00:00.000,3,342,45.3705,136.1115,3.0,0.0,3.0,2014-05-19 00:00:00.000
6400,2890,6401,2014-05-26 00:00:00.000,3,343,49.644,148.932,3.0,0.0,3.0,2014-05-19 00:00:00.000
6401,2891,6402,2014-05-26 00:00:00.000,550,930,43.0395,23671.725,550.0,0.0,550.0,2014-05-19 00:00:00.000
6402,2892,6403,2014-05-26 00:00:00.000,550,332,10.815,5948.25,550.0,82.0,468.0,2014-05-19 00:00:00.000
6403,2893,6404,2014-05-26 00:00:00.000,550,948,82.8345,45558.975,550.0,0.0,550.0,2014-05-19 00:00:00.000
6404,2893,6405,2014-05-26 00:00:00.000,550,907,82.8345,45558.975,550.0,0.0,550.0,2014-05-19 00:00:00.000
6405,2894,6406,2014-05-26 00:00:00.000,1250,325,0.21,262.5,1250.0,0.0,1250.0,2014-05-19 00:00:00.000
6406,2894,6407,2014-05-26 00:00:00.000,1250,326,0.21,262.5,1250.0,0.0,1250.0,2014-05-19 00:00:00.000
6407,2895,6408,2014-05-26 00:00:00.000,3,320,49.644,148.932,3.0,0.0,3.0,2014-05-19 00:00:00.000
6408,2895,6409,2014-05-26 00:00:00.000,3,321,44.3205,132.9615,3.0,0.0,3.0,2014-05-19 00:00:00.000
6409,2895,6410,2014-05-26 00:00:00.000,60,322,28.6965,1721.79,60.0,0.0,60.0,2014-05-19 00:00:00.000
6410,2896,6411,2014-05-26 00:00:00.000,550,930,42.5145,23382.975,468.0,0.0,468.0,2014-05-19 00:00:00.000
6411,2896,6412,2014-05-26 00:00:00.000,550,921,5.586,3072.3,550.0,0.0,550.0,2014-05-19 00:00:00.000
6412,2897,6413,2014-05-26 00:00:00.000,60,952,15.7395,944.37,60.0,0.0,60.0,2014-05-19 00:00:00.000
6413,2898,6414,2014-05-26 00:00:00.000,550,933,43.4595,23902.725,550.0,0.0,550.0,2014-05-19 00:00:00.000
6414,2898,6415,2014-05-26 00:00:00.000,550,934,37.6215,20691.825,550.0,0.0,550.0,2014-05-19 00:00:00.000
6415,2898,6416,2014-05-26 00:00:00.000,550,922,6.531,3592.05,550.0,0.0,550.0,2014-05-19 00:00:00.000
6416,2898,6417,2014-05-26 00:00:00.000,550,923,6.1845,3401.475,550.0,0.0,550.0,2014-05-19 00:00:00.000
6417,2899,6418,2014-05-26 00:00:00.000,550,317,29.5785,16268.175,550.0,0.0,550.0,2014-05-19 00:00:00.000
6418,2899,6419,2014-05-26 00:00:00.000,550,318,36.099,19854.45,550.0,0.0,550.0,2014-05-19 00:00:00.000
6419,2899,6420,2014-05-26 00:00:00.000,550,319,48.5835,26720.925,550.0,0.0,550.0,2014-05-19 00:00:00.000
6420,2900,6421,2014-05-26 00:00:00.000,550,928,32.2455,17735.025,550.0,0.0,550.0,2014-05-19 00:00:00.000
6421,2900,6422,2014-05-26 00:00:00.000,550,929,36.561,20108.55,550.0,55.0,495.0,2014-05-19 00:00:00.000
6422,2901,6423,2014-05-27 00:00:00.000,550,319,46.4205,25531.275,550.0,0.0,550.0,2014-05-20 00:00:00.000
6423,2902,6424,2014-05-27 00:00:00.000,3,364,47.5965,142.7895,3.0,0.0,3.0,2014-05-20 00:00:00.000
6424,2902,6425,2014-05-27 00:00:00.000,3,365,43.323,129.969,3.0,0.0,3.0,2014-05-20 00:00:00.000
6425,2903,6426,2014-05-27 00:00:00.000,3,2,41.916,125.748,3.0,0.0,3.0,2014-05-20 00:00:00.000
6426,2904,6427,2014-05-27 00:00:00.000,3,1,50.2635,150.7905,3.0,3.0,0.0,2014-05-20 00:00:00.000
6427,2905,6428,2014-05-27 00:00:00.000,3,374,37.1805,111.5415,3.0,0.0,3.0,2014-05-20 00:00:00.000
6428,2906,6429,2014-05-27 00:00:00.000,550,530,16.086,8847.3,468.0,0.0,468.0,2014-05-20 00:00:00.000
6429,2907,6430,2014-05-27 00:00:00.000,3,4,57.0255,171.0765,3.0,0.0,3.0,2014-05-20 00:00:00.000
6430,2908,6431,2014-05-27 00:00:00.000,550,512,37.086,20397.3,550.0,0.0,550.0,2014-05-20 00:00:00.000
6431,2909,6432,2014-05-27 00:00:00.000,550,513,26.5965,14628.075,550.0,0.0,550.0,2014-05-20 00:00:00.000
6432,2910,6433,2014-05-27 00:00:00.000,550,317,27.0585,14882.175,550.0,0.0,550.0,2014-05-20 00:00:00.000
6433,2910,6434,2014-05-27 00:00:00.000,550,318,33.579,18468.45,550.0,55.0,495.0,2014-05-20 00:00:00.000
6434,2910,6435,2014-05-27 00:00:00.000,550,319,46.0635,25334.925,550.0,0.0,550.0,2014-05-20 00:00:00.000
6435,2911,6436,2014-05-27 00:00:00.000,3,410,41.1705,123.5115,3.0,0.0,3.0,2014-05-20 00:00:00.000
6436,2911,6437,2014-05-27 00:00:00.000,3,411,45.444,136.332,3.0,0.0,3.0,2014-05-20 00:00:00.000
6437,2911,6438,2014-05-27 00:00:00.000,3,412,41.1705,123.5115,3.0,0.0,3.0,2014-05-20 00:00:00.000
6438,2911,6439,2014-05-27 00:00:00.000,3,413,39.0705,117.2115,3.0,0.0,3.0,2014-05-20 00:00:00.000
6439,2912,6440,2014-05-27 00:00:00.000,3,427,47.5965,142.7895,3.0,0.0,3.0,2014-05-20 00:00:00.000
6440,2912,6441,2014-05-27 00:00:00.000,3,428,43.323,129.969,3.0,0.0,3.0,2014-05-20 00:00:00.000
6441,2913,6442,2014-05-27 00:00:00.000,60,322,25.4205,1525.23,60.0,0.0,60.0,2014-05-20 00:00:00.000
6442,2914,6443,2014-05-27 00:00:00.000,3,438,41.223,123.669,3.0,0.0,3.0,2014-05-20 00:00:00.000
6443,2914,6444,2014-05-27 00:00:00.000,3,439,45.4965,136.4895,3.0,0.0,3.0,2014-05-20 00:00:00.000
6444,2915,6445,2014-05-27 00:00:00.000,550,941,62.9895,34644.225,550.0,0.0,550.0,2014-05-20 00:00:00.000
6445,2916,6446,2014-05-27 00:00:00.000,3,320,45.3705,136.1115,3.0,0.0,3.0,2014-05-20 00:00:00.000
6446,2916,6447,2014-05-27 00:00:00.000,3,321,40.488,121.464,3.0,0.0,3.0,2014-05-20 00:00:00.000
6447,2916,6448,2014-05-27 00:00:00.000,60,322,26.3655,1581.93,60.0,0.0,60.0,2014-05-20 00:00:00.000
6448,2917,6449,2014-05-28 00:00:00.000,3,504,48.762,146.286,3.0,0.0,3.0,2014-05-21 00:00:00.000
6449,2918,6450,2014-05-28 00:00:00.000,3,497,34.188,102.564,3.0,0.0,3.0,2014-05-21 00:00:00.000
