,DueDate,CustomerID,SalesPersonID,BillToAddressID,ShipToAddressID,ShipMethodID,LocalID
27486,2015-10-24,13303,-1,26793,26793,1,8297
27487,2015-10-31,16975,-1,27016,27016,1,8298
27488,2015-10-28,21904,-1,23315,23315,1,8299
27489,2015-10-28,14273,-1,24654,24654,1,8300
27490,2015-10-24,16456,-1,27520,27520,1,8301
27491,2015-10-28,21541,-1,15075,15075,1,8302
27492,2015-10-26,14706,-1,13636,13636,1,8303
27493,2015-10-29,22834,-1,14666,14666,1,8304
27494,2015-10-28,22825,-1,21161,21161,1,8305
27495,2015-10-26,25487,-1,18104,18104,1,8306
27496,2015-10-28,26403,-1,28288,28288,1,8307
27497,2015-10-30,25679,-1,19679,19679,1,8308
27498,2015-11-01,11225,-1,21420,21420,1,8309
27499,2015-10-25,13144,-1,29098,29098,1,8310
27500,2015-11-02,17348,-1,18021,18021,1,8311
27501,2015-10-24,17410,-1,20266,20266,1,8312
27502,2015-10-24,12733,-1,21468,21468,1,8313
27503,2015-10-27,15769,-1,16587,16587,1,8314
27504,2015-10-25,12784,-1,25224,25224,1,8315
27505,2015-11-02,15999,-1,19752,19752,1,8316
27506,2015-10-25,17779,-1,22155,22155,1,8317
27507,2015-10-31,15121,-1,18403,18403,1,8318
27508,2015-10-27,21200,-1,25732,25732,1,8319
27509,2015-10-25,14308,-1,19180,19180,1,8320
27510,2015-11-01,21558,-1,29060,29060,1,8321
27511,2015-10-29,14277,-1,25967,25967,1,8322
27512,2015-10-26,26684,-1,11586,11586,1,8323
27513,2015-10-29,14041,-1,17792,17792,1,8324
27514,2015-10-29,25955,-1,20673,20673,1,8325
27515,2015-10-30,23136,-1,12111,12111,1,8326
27516,2015-10-29,23365,-1,16448,16448,1,8327
27517,2015-10-31,20023,-1,22716,22716,1,8328
27518,2015-10-28,17860,-1,15153,15153,1,8329
27519,2015-10-26,18096,-1,17028,17028,1,8330
27520,2015-10-24,18098,-1,13298,13298,1,8331
27521,2015-10-26,18120,-1,20302,20302,1,8332
27522,2015-10-25,17869,-1,25056,25056,1,8333
27523,2015-10-27,18056,-1,12435,12435,1,8334
27524,2015-10-24,24217,-1,12728,12728,1,8335
27525,2015-10-28,11414,-1,23819,23819,1,8336
27526,2015-10-26,29460,-1,14123,14123,1,8337
27527,2015-10-27,14226,-1,24339,24339,1,8338
27528,2015-11-02,12676,-1,19210,19210,1,8339
27529,2015-10-30,17973,-1,24984,24984,1,8340
27530,2015-10-29,11498,-1,19062,19062,1,8341
27531,2015-10-29,11215,-1,16480,16480,1,8342
27532,2015-10-30,21209,-1,24029,24029,1,8343
27533,2015-11-02,23012,-1,23614,23614,1,8344
27534,2015-10-25,22155,-1,15577,15577,1,8345
27535,2015-10-27,13023,-1,16532,16532,1,8346
27536,2015-10-27,12697,-1,24434,24434,1,8347
27537,2015-11-01,20165,-1,28808,28808,1,8348
27538,2015-10-24,24850,-1,17045,17045,1,8349
27539,2015-10-31,28334,-1,28876,28876,1,8350
27540,2015-10-29,11661,-1,23117,23117,1,8351
27541,2015-10-27,11277,-1,13890,13890,1,8352
27542,2015-10-31,26500,-1,24803,24803,1,8353
27543,2015-11-02,23457,-1,29007,29007,1,8354
27544,2015-11-01,22352,-1,20983,20983,1,8355
27545,2015-10-31,11869,-1,19317,19317,1,8356
27546,2015-10-28,21481,-1,14700,14700,1,8357
27547,2015-10-24,12916,-1,11744,11744,1,8358
27548,2015-10-27,14765,-1,25417,25417,1,8359
27549,2015-10-31,29341,-1,24931,24931,1,8360
27550,2015-10-27,28000,-1,18603,18603,1,8361
27551,2015-10-28,28045,-1,27644,27644,1,8362
27552,2015-10-30,17534,-1,15203,15203,1,8363
27553,2015-10-24,18072,-1,19111,19111,1,8364
27554,2015-10-24,26177,-1,29085,29085,1,8365
27555,2015-10-24,29229,-1,23920,23920,1,8366
27556,2015-10-26,16498,-1,26979,26979,1,8367
27557,2015-11-01,14550,-1,23408,23408,1,8368
27558,2015-10-24,19190,-1,26024,26024,1,8369
27559,2015-10-29,19508,-1,24886,24886,1,8370
27560,2015-10-24,28463,-1,17012,17012,1,8371
27561,2015-10-25,29445,-1,12723,12723,1,8372
27562,2015-10-24,25754,-1,18220,18220,1,8373
27563,2015-10-28,16464,-1,26390,26390,1,8374
27564,2015-10-25,24081,-1,21833,21833,1,8375
27565,2015-10-30,24106,-1,11815,11815,1,8376
27566,2015-11-02,11306,-1,15604,15604,1,8377
27567,2015-11-01,11308,-1,22962,22962,1,8378
27568,2015-11-02,15448,-1,21794,21794,1,8379
27569,2015-10-31,18852,-1,17081,17081,1,8380
27570,2015-10-30,13232,-1,19379,19379,1,8381
27571,2015-10-25,12502,-1,19255,19255,1,8382
27572,2015-10-27,16770,-1,24468,24468,1,8383
27573,2015-10-31,19824,-1,14178,14178,1,8384
27574,2015-10-28,14877,-1,23213,23213,1,8385
27575,2015-10-24,15914,-1,15504,15504,1,8386
27576,2015-10-30,15989,-1,18810,18810,1,8387
27577,2015-11-01,15453,-1,16546,16546,1,8388
27578,2015-10-26,11491,-1,25167,25167,1,8389
27579,2015-10-24,16595,-1,26743,26743,1,8390
27580,2015-10-30,21194,-1,29113,29113,1,8391
27581,2015-10-25,17915,-1,14827,14827,1,8392
27582,2015-10-29,17918,-1,14083,14083,1,8393
27583,2015-10-29,26019,-1,26645,26645,1,8394
27584,2015-10-30,21226,-1,14374,14374,1,8395
27585,2015-10-31,18277,-1,26319,26319,1,8396
27586,2015-10-26,26532,-1,16689,16689,1,8397
27587,2015-10-31,25910,-1,20326,20326,1,8398
27588,2015-10-30,21267,-1,13940,13940,1,8399
27589,2015-10-31,18059,-1,18904,18904,1,8400
27590,2015-11-02,24212,-1,26276,26276,1,8401
27591,2015-10-27,14324,-1,14450,14450,1,8402
27592,2015-10-30,13783,-1,26209,26209,1,8403
27593,2015-10-30,18131,-1,16277,16277,1,8404
27594,2015-10-26,14686,-1,25389,25389,1,8405
27595,2015-11-02,15136,-1,20917,20917,1,8406
27596,2015-10-25,25263,-1,15082,15082,1,8407
27597,2015-10-29,20406,-1,23341,23341,1,8408
27598,2015-10-29,22151,-1,15879,15879,1,8409
27599,2015-10-30,28218,-1,25322,25322,1,8410
27600,2015-10-29,18137,-1,14913,14913,1,8411
27601,2015-10-31,16448,-1,15202,15202,1,8412
27602,2015-11-01,16262,-1,29006,29006,1,8413
27603,2015-11-02,14709,-1,13749,13749,1,8414
27604,2015-10-27,11159,-1,28350,28350,1,8415
27605,2015-10-31,29003,-1,28099,28099,1,8416
27606,2015-10-25,13941,-1,16251,16251,1,8417
27607,2015-10-28,11019,-1,14167,14167,1,8418
27608,2015-10-31,11520,-1,18281,18281,1,8419
27609,2015-11-02,13707,-1,27205,27205,1,8420
27610,2015-10-28,12945,-1,12503,12503,1,8421
27611,2015-10-24,28575,-1,22886,22886,1,8422
27612,2015-10-25,13290,-1,25257,25257,1,8423
27613,2015-10-30,18498,-1,16073,16073,1,8424
27614,2015-10-26,11300,-1,22168,22168,1,8425
27615,2015-10-29,21489,-1,15891,15891,1,8426
27616,2015-10-30,19750,-1,22633,22633,1,8427
27617,2015-11-02,13863,-1,14836,14836,1,8428
27618,2015-10-30,14687,-1,28429,28429,1,8429
27619,2015-10-27,19349,-1,14131,14131,1,8430
27620,2015-11-02,17215,-1,24090,24090,1,8431
27621,2015-10-26,22657,-1,23710,23710,1,8432
27622,2015-10-30,16468,-1,27968,27968,1,8433
27623,2015-10-27,19461,-1,25690,25690,1,8434
27624,2015-10-26,25631,-1,29039,29039,1,8435
27625,2015-10-29,23911,-1,17839,17839,1,8436
27626,2015-10-27,16543,-1,20528,20528,1,8437
27627,2015-10-24,11814,-1,24060,24060,1,8438
27628,2015-10-29,11565,-1,28358,28358,1,8439
27629,2015-10-31,12600,-1,27516,27516,1,8440
27630,2015-11-01,16080,-1,22449,22449,1,8441
27631,2015-10-24,14874,-1,28986,28986,1,8442
27632,2015-11-02,14757,-1,20996,20996,1,8443
27633,2015-11-02,15934,-1,25710,25710,1,8444
27634,2015-11-01,15770,-1,23234,23234,1,8445
27635,2015-10-26,15518,-1,22869,22869,1,8446
27636,2015-10-25,12881,-1,18380,18380,1,8447
27637,2015-10-27,15998,-1,16108,16108,1,8448
27638,2015-10-29,26221,-1,19534,19534,1,8449
27639,2015-10-31,11432,-1,16525,16525,1,8450
27640,2015-11-02,24176,-1,19156,19156,1,8451
27641,2015-10-29,27092,-1,16093,16093,1,8452
27642,2015-10-29,23394,-1,12654,12654,1,8453
27643,2015-10-28,24017,-1,18922,18922,1,8454
27644,2015-10-24,14103,-1,22853,22853,1,8455
27645,2015-10-30,29456,-1,28913,28913,1,8456
27646,2015-10-27,15169,-1,27443,27443,1,8457
27647,2015-10-26,17947,-1,11996,11996,1,8458
27648,2015-10-26,22503,-1,26746,26746,1,8459
27649,2015-10-28,18132,-1,16163,16163,1,8460
27650,2015-11-02,12501,-1,28417,28417,1,8461
27651,2015-10-27,16205,-1,17111,17111,1,8462
27652,2015-11-01,18183,-1,16240,16240,1,8463
27653,2015-10-27,18133,-1,20181,20181,1,8464
27654,2015-10-30,13621,-1,25835,25835,1,8465
27655,2015-11-02,17303,-1,13279,13279,1,8466
27656,2015-11-01,27144,-1,17164,17164,1,8467
27657,2015-11-02,21360,-1,27988,27988,1,8468
27658,2015-10-27,11758,-1,22560,22560,1,8469
27659,2015-10-27,13034,-1,25589,25589,1,8470
27660,2015-10-26,18136,-1,26025,26025,1,8471
27661,2015-10-31,16475,-1,13216,13216,1,8472
27662,2015-10-26,11201,-1,12077,12077,1,8473
27663,2015-11-02,29330,-1,17691,17691,1,8474
27664,2015-10-29,27225,-1,24148,24148,1,8475
27665,2015-10-31,11832,-1,17849,17849,1,8476
27666,2015-10-28,14341,-1,23306,23306,1,8477
27667,2015-10-31,26535,-1,16589,16589,1,8478
27668,2015-10-28,11185,-1,21639,21639,1,8479
27669,2015-11-01,22783,-1,25898,25898,1,8480
27670,2015-10-26,21716,-1,20919,20919,1,8481
27671,2015-11-02,18825,-1,27509,27509,1,8482
27672,2015-11-02,18531,-1,14742,14742,1,8483
27673,2015-10-31,18037,-1,19885,19885,1,8484
27674,2015-10-27,17888,-1,14769,14769,1,8485
27675,2015-10-25,21867,-1,28466,28466,1,8486
27676,2015-10-25,11213,-1,12097,12097,1,8487
27677,2015-10-25,13030,-1,19702,19702,1,8488
27678,2015-10-29,15781,-1,13249,13249,1,8489
27679,2015-10-29,17175,-1,18595,18595,1,8490
27680,2015-11-02,15542,-1,19435,19435,1,8491
27681,2015-10-29,16079,-1,18988,18988,1,8492
27682,2015-11-01,15941,-1,16945,16945,1,8493
27683,2015-10-26,15952,-1,23707,23707,1,8494
27684,2015-10-29,15959,-1,26889,26889,1,8495
27685,2015-10-28,17778,-1,19555,19555,1,8496
27686,2015-10-31,26209,-1,17551,17551,1,8497
27687,2015-11-01,15042,-1,12984,12984,1,8498
27688,2015-10-27,26131,-1,23536,23536,1,8499
27689,2015-11-01,14681,-1,28061,28061,1,8500
27690,2015-10-29,14263,-1,13474,13474,1,8501
27691,2015-10-29,12037,-1,28753,28753,1,8502
27692,2015-10-30,14235,-1,27507,27507,1,8503
27693,2015-10-25,29242,-1,13193,13193,1,8504
27694,2015-10-26,26718,-1,22858,22858,1,8505
27695,2015-11-01,25909,-1,23078,23078,1,8506
27696,2015-10-27,21144,-1,23823,23823,1,8507
27697,2015-11-01,21155,-1,22589,22589,1,8508
27698,2015-10-29,18050,-1,17997,17997,1,8509
27699,2015-10-28,20845,-1,12772,12772,1,8510
27700,2015-10-25,17862,-1,25297,25297,1,8511
27701,2015-10-28,24027,-1,21800,21800,1,8512
27702,2015-11-02,28703,-1,23369,23369,1,8513
27703,2015-10-26,11429,-1,12916,12916,1,8514
27704,2015-11-01,14322,-1,19831,19831,1,8515
27705,2015-10-25,25737,-1,19888,19888,1,8516
27706,2015-10-27,16007,-1,27636,27636,1,8517
27707,2015-10-28,15949,-1,19267,19267,1,8518
27708,2015-11-01,15044,-1,26610,26610,1,8519
27709,2015-10-28,21195,-1,21920,21920,1,8520
27710,2015-10-28,21228,-1,15851,15851,1,8521
27711,2015-10-24,26162,-1,12352,12352,1,8522
27712,2015-10-31,26167,-1,21995,21995,1,8523
27713,2015-11-02,21561,-1,23981,23981,1,8524
27714,2015-10-29,14262,-1,22634,22634,1,8525
27715,2015-10-26,14276,-1,26201,26201,1,8526
27716,2015-10-27,26610,-1,19117,19117,1,8527
27717,2015-10-24,26642,-1,18338,18338,1,8528
27718,2015-10-27,23382,-1,22463,22463,1,8529
27719,2015-10-26,23392,-1,16153,16153,1,8530
27720,2015-10-31,24189,-1,25118,25118,1,8531
27721,2015-11-01,24202,-1,20998,20998,1,8532
27722,2015-10-29,24025,-1,14533,14533,1,8533
27723,2015-11-01,26038,-1,29075,29075,1,8534
27724,2015-11-01,28704,-1,20210,20210,1,8535
27725,2015-11-02,12353,-1,20138,20138,1,8536
27726,2015-11-01,12671,-1,26392,26392,1,8537
27727,2015-11-02,11363,-1,22393,22393,1,8538
27728,2015-11-02,26398,-1,23169,23169,1,8539
27729,2015-10-26,18261,-1,27716,27716,1,8540
27730,2015-10-26,26425,-1,27350,27350,1,8541
27731,2015-10-25,15025,-1,19765,19765,1,8542
27732,2015-10-28,14674,-1,21062,21062,1,8543
27733,2015-10-30,18147,-1,25416,25416,1,8544
27734,2015-11-02,22433,-1,13149,13149,1,8545
27735,2015-10-30,12982,-1,16226,16226,1,8546
27736,2015-10-25,29218,-1,27533,27533,1,8547
27737,2015-10-29,11223,-1,12222,12222,1,8548
27738,2015-10-27,14332,-1,18134,18134,1,8549
27739,2015-10-25,13318,-1,19119,19119,1,8550
27740,2015-10-28,23030,-1,21977,21977,1,8551
27741,2015-10-24,23149,-1,27592,27592,1,8552
27742,2015-10-30,19700,-1,26578,26578,1,8553
27743,2015-10-26,20754,-1,13730,13730,1,8554
27744,2015-10-27,18989,-1,16318,16318,1,8555
27745,2015-11-02,17607,-1,16936,16936,1,8556
27746,2015-11-02,15947,-1,17804,17804,1,8557
27747,2015-10-29,14907,-1,17763,17763,1,8558
27748,2015-11-01,15745,-1,22429,22429,1,8559
27749,2015-11-02,15966,-1,11769,11769,1,8560
27750,2015-10-28,14250,-1,24852,24852,1,8561
27751,2015-11-02,21547,-1,18457,18457,1,8562
27752,2015-10-25,13300,-1,26158,26158,1,8563
27753,2015-11-01,13816,-1,16094,16094,1,8564
27754,2015-10-31,23916,-1,20349,20349,1,8565
27755,2015-10-30,21043,-1,24981,24981,1,8566
27756,2015-10-24,20810,-1,26657,26657,1,8567
27757,2015-10-25,24151,-1,21503,21503,1,8568
27758,2015-10-30,20964,-1,22075,22075,1,8569
27759,2015-10-28,13191,-1,20956,20956,1,8570
27760,2015-11-01,15739,-1,24463,24463,1,8571
27761,2015-10-27,15983,-1,21818,21818,1,8572
27762,2015-10-25,15944,-1,17010,17010,1,8573
27763,2015-10-26,27159,-1,28093,28093,1,8574
27764,2015-11-01,25619,-1,21965,21965,1,8575
27765,2015-10-28,25829,-1,12346,12346,1,8576
27766,2015-10-31,17911,-1,20744,20744,1,8577
27767,2015-10-27,29182,-1,27194,27194,1,8578
27768,2015-11-02,24241,-1,22512,22512,1,8579
27769,2015-11-02,24177,-1,24132,24132,1,8580
27770,2015-11-01,14322,-1,19831,19831,1,8581
27771,2015-10-30,18276,-1,17851,17851,1,8582
27772,2015-11-02,14261,-1,19664,19664,1,8583
27773,2015-10-26,26534,-1,12861,12861,1,8584
27774,2015-11-01,26727,-1,26494,26494,1,8585
27775,2015-10-24,21343,-1,22544,22544,1,8586
27776,2015-11-02,20007,-1,21667,21667,1,8587
27777,2015-10-26,20858,-1,19819,19819,1,8588
27778,2015-10-29,27789,-1,14324,14324,1,8589
27779,2015-10-30,22429,-1,24495,24495,1,8590
27780,2015-10-29,25635,-1,21063,21063,1,8591
27781,2015-10-30,17945,-1,16063,16063,1,8592
27782,2015-11-02,18171,-1,21588,21588,1,8593
27783,2015-10-27,12138,-1,22566,22566,1,8594
27784,2015-10-29,20604,-1,11911,11911,1,8595
27785,2015-10-26,21880,-1,24753,24753,1,8596
27786,2015-10-24,16621,-1,12355,12355,1,8597
27787,2015-10-28,14203,-1,13364,13364,1,8598
27788,2015-10-28,17972,-1,21040,21040,1,8599
27789,2015-10-27,22679,-1,28207,28207,1,8600
27790,2015-10-27,12880,-1,14499,14499,1,8601
27791,2015-10-29,25260,-1,23957,23957,1,8602
27792,2015-10-25,24767,-1,20706,20706,1,8603
27793,2015-10-27,24439,-1,23176,23176,1,8604
27794,2015-10-27,11711,-1,27756,27756,1,8605
27795,2015-10-27,11711,-1,27756,27756,1,8606
27796,2015-11-02,23133,-1,21080,21080,1,8607
27797,2015-10-29,13423,-1,23465,23465,1,8608
27798,2015-11-02,18235,-1,27057,27057,1,8609
27799,2015-10-29,18997,-1,26225,26225,1,8610
27800,2015-10-27,16994,-1,18859,18859,1,8611
27801,2015-10-26,11740,-1,19952,19952,1,8612
27802,2015-10-30,15408,-1,20843,20843,1,8613
27803,2015-10-31,17223,-1,11514,11514,1,8614
27804,2015-10-30,19281,-1,15014,15014,1,8615
27805,2015-10-30,23952,-1,28398,28398,1,8616
27806,2015-11-02,21853,-1,27703,27703,1,8617
27807,2015-10-26,17835,-1,25808,25808,1,8618
27808,2015-10-29,11785,-1,15756,15756,1,8619
27809,2015-11-01,13240,-1,22680,22680,1,8620
27810,2015-10-29,14480,-1,25377,25377,1,8621
27811,2015-10-31,12414,-1,15568,15568,1,8622
27812,2015-10-29,14738,-1,27052,27052,1,8623
27813,2015-10-27,12901,-1,25878,25878,1,8624
27814,2015-10-26,13209,-1,17924,17924,1,8625
27815,2015-10-26,15992,-1,16570,16570,1,8626
27816,2015-11-01,27134,-1,14704,14704,1,8627
27817,2015-10-28,21206,-1,23870,23870,1,8628
27818,2015-10-29,17917,-1,17795,17795,1,8629
27819,2015-11-02,14323,-1,22554,22554,1,8630
27820,2015-10-26,12573,-1,18357,18357,1,8631
27821,2015-10-25,26602,-1,15162,15162,1,8632
27822,2015-10-31,22373,-1,12330,12330,1,8633
27823,2015-10-25,26728,-1,25038,25038,1,8634
27824,2015-11-01,23372,-1,14244,14244,1,8635
27825,2015-10-30,23161,-1,25804,25804,1,8636
27826,2015-10-28,13697,-1,27466,27466,1,8637
27827,2015-10-26,17248,-1,28908,28908,1,8638
27828,2015-11-02,20252,-1,17406,17406,1,8639
27829,2015-11-01,18897,-1,25964,25964,1,8640
27830,2015-10-29,28139,-1,26955,26955,1,8641
27831,2015-10-29,25814,-1,26472,26472,1,8642
27832,2015-10-28,17231,-1,25293,25293,1,8643
27833,2015-10-26,17093,-1,24357,24357,1,8644
27834,2015-11-01,17849,-1,27206,27206,1,8645
27835,2015-10-28,15067,-1,27918,27918,1,8646
27836,2015-10-29,27683,-1,11783,11783,1,8647
27837,2015-10-29,29353,-1,27727,27727,1,8648
27838,2015-10-30,23293,-1,17225,17225,1,8649
27839,2015-10-31,21936,-1,28586,28586,1,8650
27840,2015-10-26,20655,-1,22721,22721,1,8651
27841,2015-10-25,20408,-1,24011,24011,1,8652
27842,2015-10-26,12969,-1,13588,13588,1,8653
27843,2015-10-27,11711,-1,27756,27756,1,8654
27844,2015-10-28,20099,-1,13337,13337,1,8655
27845,2015-10-24,15867,-1,20884,20884,1,1811
27846,2015-10-27,14403,-1,16200,16200,1,1812
27847,2015-11-01,28464,-1,15695,15695,1,1813
27848,2015-10-26,17642,-1,11604,11604,1,1814
27849,2015-10-31,21124,-1,16184,16184,1,1815
27850,2015-10-28,19457,-1,20146,20146,1,1816
27851,2015-11-02,22868,-1,15511,15511,1,1817
27852,2015-10-25,27302,-1,13871,13871,1,1818
27853,2015-10-30,27934,-1,16634,16634,1,1819
27854,2015-11-01,12870,-1,15830,15830,1,1820
27855,2015-11-01,12790,-1,15975,15975,1,1821
27856,2015-11-02,13323,-1,25987,25987,1,1822
27857,2015-10-28,11608,-1,12847,12847,1,1823
27858,2015-10-24,16128,-1,29138,29138,1,1824
27859,2015-11-01,18848,-1,27253,27253,1,1825
27860,2015-10-29,18615,-1,23511,23511,1,1826
27861,2015-11-01,13726,-1,26686,26686,1,1827
27862,2015-10-25,18508,-1,17475,17475,1,1828
27863,2015-11-02,13853,-1,14653,14653,1,1829
27864,2015-10-31,18436,-1,14113,14113,1,1830
27865,2015-10-24,25693,-1,27945,27945,1,1831
27866,2015-10-31,27898,-1,17812,17812,1,1832
27867,2015-10-26,29369,-1,19183,19183,1,1833
27868,2015-11-01,16262,-1,29006,29006,1,1834
27869,2015-10-24,22936,-1,24151,24151,1,1835
27870,2015-10-29,18458,-1,11598,11598,1,1836
27871,2015-11-02,26570,-1,15095,15095,1,1837
27872,2015-10-25,15580,-1,20284,20284,1,1838
27873,2015-11-02,28244,-1,21440,21440,1,1839
27874,2015-10-31,25000,-1,18683,18683,1,1840
27875,2015-10-24,24224,-1,29066,29066,1,1841
27876,2015-10-27,20751,-1,17061,17061,1,1842
27877,2015-10-28,19282,-1,12207,12207,1,1843
27878,2015-10-27,28752,-1,25148,25148,1,1844
27879,2015-11-02,28713,-1,17561,17561,1,1845
27880,2015-11-01,25578,-1,24304,24304,1,1846
27881,2015-10-27,25583,-1,18997,18997,1,1847
27882,2015-10-31,19032,-1,25430,25430,1,1848
27883,2015-10-25,26823,-1,12254,12254,1,1849
27884,2015-10-24,17825,-1,21646,21646,1,1850
27885,2015-11-01,18160,-1,24290,24290,1,1851
27886,2015-10-31,15121,-1,18403,18403,1,1852
27887,2015-10-25,11943,-1,21230,21230,1,1853
27888,2015-10-25,26919,-1,15468,15468,1,1854
27889,2015-10-28,24587,-1,14061,14061,1,1855
27890,2015-11-01,28596,-1,12462,12462,1,1856
27891,2015-10-25,28592,-1,20590,20590,1,1857
27892,2015-10-30,12369,-1,13290,13290,1,1858
27893,2015-10-24,26755,-1,18397,18397,1,1859
27894,2015-11-02,15804,-1,26621,26621,1,1860
27895,2015-10-25,14222,-1,21217,21217,1,1861
27896,2015-11-02,15464,-1,18655,18655,1,1862
27897,2015-11-01,15453,-1,16546,16546,1,1863
27898,2015-10-25,27951,-1,20229,20229,1,1864
27899,2015-10-29,14813,-1,21582,21582,1,1865
27900,2015-10-30,16550,-1,16911,16911,1,1866
27901,2015-11-02,12866,-1,27590,27590,1,1867
27902,2015-10-26,16305,-1,13092,13092,1,1868
27903,2015-10-27,11254,-1,24963,24963,1,1869
27904,2015-11-01,11330,-1,27048,27048,1,1870
27905,2015-10-31,28081,-1,16937,16937,1,1871
27906,2015-10-25,28037,-1,22594,22594,1,1872
27907,2015-10-24,26553,-1,21783,21783,1,1873
27908,2015-10-30,18685,-1,24440,24440,1,1874
27909,2015-10-25,20690,-1,23406,23406,1,1875
27910,2015-10-29,11661,-1,23117,23117,1,1876
27911,2015-10-28,11724,-1,25501,25501,1,1877
27912,2015-10-26,15477,-1,25905,25905,1,1878
27913,2015-10-29,16378,-1,19395,19395,1,1879
27914,2015-10-24,23455,-1,25637,25637,1,1880
27915,2015-10-27,16571,-1,15062,15062,1,1881
27916,2015-10-26,15650,-1,14597,14597,1,1882
27917,2015-10-25,29413,-1,19988,19988,1,1883
27918,2015-10-26,20952,-1,15606,15606,1,1884
27919,2015-10-26,22537,-1,22474,22474,1,1885
27920,2015-11-02,25551,-1,20883,20883,1,1886
27921,2015-10-27,22303,-1,28283,28283,1,1887
27922,2015-10-30,12893,-1,16242,16242,1,1888
27923,2015-10-30,14082,-1,26144,26144,1,1889
27924,2015-10-27,12864,-1,17183,17183,1,1890
27925,2015-10-28,18894,-1,26660,26660,1,1891
27926,2015-10-24,13916,-1,23376,23376,1,1892
27927,2015-11-02,25700,-1,16857,16857,1,1893
27928,2015-10-27,16658,-1,18015,18015,1,1894
27929,2015-10-29,13108,-1,27325,27325,1,1895
27930,2015-11-01,28268,-1,18794,18794,1,1896
27931,2015-10-31,25077,-1,12811,12811,1,1897
27932,2015-10-27,11257,-1,16785,16785,1,1898
27933,2015-10-29,26290,-1,15159,15159,1,1899
27934,2015-10-28,28224,-1,22213,22213,1,1900
27935,2015-11-01,28255,-1,26353,26353,1,1901
27936,2015-10-29,22013,-1,22895,22895,1,1902
27937,2015-11-02,21921,-1,13324,13324,1,1903
27938,2015-10-24,22221,-1,15777,15777,1,1904
27939,2015-11-02,19016,-1,19638,19638,1,1905
27940,2015-10-31,19119,-1,14639,14639,1,1906
27941,2015-10-29,19353,-1,22936,22936,1,1907
27942,2015-10-27,20934,-1,20060,20060,1,1908
27943,2015-10-30,21910,-1,18932,18932,1,1909
27944,2015-10-24,28693,-1,20985,20985,1,1910
27945,2015-10-25,27810,-1,27879,27879,1,1911
27946,2015-10-26,13258,-1,23444,23444,1,1912
27947,2015-11-01,15122,-1,27037,27037,1,1913
27948,2015-11-02,11372,-1,23008,23008,1,1914
27949,2015-10-26,14033,-1,23140,23140,1,1915
27950,2015-10-27,16028,-1,23739,23739,1,1916
27951,2015-10-30,24482,-1,20240,20240,1,1917
27952,2015-10-27,13159,-1,23894,23894,1,1918
27953,2015-10-25,17323,-1,21936,21936,1,1919
27954,2015-10-25,19650,-1,23263,23263,1,1920
27955,2015-11-01,19267,-1,20641,20641,1,1921
27956,2015-10-28,26431,-1,26197,26197,1,1922
27957,2015-10-31,20607,-1,13694,13694,1,1923
27958,2015-11-01,15602,-1,20973,20973,1,1924
27959,2015-10-29,20212,-1,23289,23289,1,1925
27960,2015-10-27,14054,-1,16778,16778,1,1926
27961,2015-10-26,18620,-1,24040,24040,1,1927
27962,2015-10-25,16554,-1,25393,25393,1,1928
27963,2015-10-25,15669,-1,12493,12493,1,1929
27964,2015-10-31,20866,-1,27215,27215,1,1930
27965,2015-11-02,20575,-1,26716,26716,1,1931
27966,2015-10-28,17767,-1,13251,13251,1,1932
27967,2015-10-26,19337,-1,12713,12713,1,1933
27968,2015-10-25,16271,-1,18070,18070,1,1934
27969,2015-10-24,11500,-1,21707,21707,1,1935
27970,2015-10-25,27635,-1,28745,28745,1,1936
27971,2015-10-25,28275,-1,23949,23949,1,1937
27972,2015-11-01,26119,-1,17291,17291,1,1938
27973,2015-10-29,11215,-1,16480,16480,1,1939
27974,2015-10-27,24287,-1,27294,27294,1,1940
27975,2015-10-31,26092,-1,24039,24039,1,1941
27976,2015-10-30,24925,-1,12034,12034,1,1942
27977,2015-10-30,15872,-1,18908,18908,1,1943
27978,2015-10-28,23820,-1,16573,16573,1,1944
27979,2015-11-01,17360,-1,14815,14815,1,1945
27980,2015-10-29,21733,-1,22958,22958,1,1946
27981,2015-10-26,20356,-1,22111,22111,1,1947
27982,2015-11-01,20336,-1,13771,13771,1,1948
27983,2015-10-26,18311,-1,19041,19041,1,1949
27984,2015-10-27,20762,-1,19541,19541,1,1950
27985,2015-10-24,16084,-1,19658,19658,1,1951
27986,2015-10-27,15782,-1,18481,18481,1,1952
27987,2015-10-25,15818,-1,13098,13098,1,1953
27988,2015-11-01,14781,-1,15192,15192,1,1954
27989,2015-10-27,11487,-1,20233,20233,1,1955
27990,2015-10-31,23218,-1,21037,21037,1,1956
27991,2015-10-24,24215,-1,11448,11448,1,1957
27992,2015-10-25,26888,-1,19889,19889,1,1958
27993,2015-10-31,24207,-1,26709,26709,1,1959
27994,2015-10-26,26819,-1,14015,14015,1,1960
27995,2015-10-24,17808,-1,15386,15386,1,1961
27996,2015-10-24,13593,-1,18854,18854,1,1962
27997,2015-10-27,18876,-1,14158,14158,1,1963
27998,2015-10-28,13730,-1,22686,22686,1,1964
27999,2015-10-25,18566,-1,23488,23488,1,1965
28000,2015-10-25,20015,-1,19578,19578,1,1966
28001,2015-10-30,20003,-1,13541,13541,1,1967
