,BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
1155,405,789.0,820,2010-03-18,,EA ,1,1.0,2010-03-04
1156,3122,789.0,828,2010-12-15,,EA ,1,1.0,2010-12-01
1157,2123,789.0,894,2010-07-08,,EA ,1,1.0,2010-06-24
1158,3033,789.0,907,2010-12-15,,EA ,1,1.0,2010-12-01
1159,3275,789.0,940,2010-12-23,,EA ,1,1.0,2010-12-09
1160,1228,789.0,945,2010-06-09,,EA ,1,1.0,2010-05-26
1161,40,789.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
1162,2339,789.0,950,2010-08-05,,EA ,1,1.0,2010-07-22
1163,2742,789.0,952,2010-09-15,,EA ,1,1.0,2010-09-01
1164,1222,789.0,996,2010-06-09,,EA ,1,1.0,2010-05-26
1165,2853,790.0,519,2010-09-15,,EA ,1,1.0,2010-09-01
1166,2059,790.0,719,2010-07-08,,EA ,1,1.0,2010-06-24
1167,1720,790.0,806,2010-06-19,,EA ,1,1.0,2010-06-05
1168,3295,790.0,813,2010-12-23,,EA ,1,1.0,2010-12-09
1169,434,790.0,820,2010-03-18,,EA ,1,1.0,2010-03-04
1170,528,790.0,828,2010-03-18,,EA ,1,1.0,2010-03-04
1171,2459,790.0,894,2010-08-05,,EA ,1,1.0,2010-07-22
1172,3056,790.0,907,2010-12-15,,EA ,1,1.0,2010-12-01
1173,3299,790.0,940,2010-12-23,,EA ,1,1.0,2010-12-09
1174,1247,790.0,945,2010-06-09,,EA ,1,1.0,2010-05-26
1175,59,790.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
1176,2370,790.0,950,2010-08-05,,EA ,1,1.0,2010-07-22
1177,2764,790.0,952,2010-09-15,,EA ,1,1.0,2010-09-01
1178,1239,790.0,996,2010-06-09,,EA ,1,1.0,2010-05-26
1179,930,791.0,519,2010-05-26,,EA ,1,1.0,2010-05-12
1180,1739,791.0,720,2010-06-19,,EA ,1,1.0,2010-06-05
1181,1749,791.0,806,2010-06-19,,EA ,1,1.0,2010-06-05
1182,3319,791.0,813,2010-12-23,,EA ,1,1.0,2010-12-09
1183,466,791.0,820,2010-03-18,,EA ,1,1.0,2010-03-04
1184,3125,791.0,828,2010-12-15,,EA ,1,1.0,2010-12-01
1185,2128,791.0,894,2010-07-08,,EA ,1,1.0,2010-06-24
1186,3077,791.0,907,2010-12-15,,EA ,1,1.0,2010-12-01
1187,3322,791.0,940,2010-12-23,,EA ,1,1.0,2010-12-09
1188,1271,791.0,945,2010-06-09,,EA ,1,1.0,2010-05-26
1189,79,791.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
1190,2598,791.0,950,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
1191,2402,791.0,950,2010-10-05,,EA ,1,1.0,2010-09-21
1192,2918,791.0,952,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
1193,2786,791.0,952,2010-11-15,,EA ,1,1.0,2010-11-01
1194,1261,791.0,996,2010-06-09,,EA ,1,1.0,2010-05-26
1195,933,792.0,519,2010-05-26,,EA ,1,1.0,2010-05-12
1196,3335,792.0,706,2010-12-23,,EA ,1,1.0,2010-12-09
1197,1299,792.0,806,2010-06-09,,EA ,1,1.0,2010-05-26
1198,105,792.0,813,2010-03-04,,EA ,1,1.0,2010-02-18
1199,3093,792.0,820,2010-12-15,,EA ,1,1.0,2010-12-01
1200,3127,792.0,828,2010-12-15,,EA ,1,1.0,2010-12-01
1201,2132,792.0,894,2010-07-08,,EA ,1,1.0,2010-06-24
1202,500,792.0,907,2010-03-18,,EA ,1,1.0,2010-03-04
1203,107,792.0,940,2010-03-04,,EA ,1,1.0,2010-02-18
1204,1775,792.0,945,2010-06-19,,EA ,1,1.0,2010-06-05
1205,3346,792.0,948,2010-12-23,,EA ,1,1.0,2010-12-09
1206,2099,792.0,950,2010-07-08,,EA ,1,1.0,2010-06-24
1207,882,792.0,952,2010-05-26,,EA ,1,1.0,2010-05-12
1208,1772,792.0,996,2010-06-19,,EA ,1,1.0,2010-06-05
1209,131,793.0,519,2010-03-04,,EA ,1,1.0,2010-02-18
1210,2042,793.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
1211,3027,793.0,813,2010-12-15,,EA ,1,1.0,2010-12-01
1212,1232,793.0,820,2010-06-09,,EA ,1,1.0,2010-05-26
1213,1809,793.0,828,2010-06-19,,EA ,1,1.0,2010-06-05
1214,2035,793.0,838,2010-07-08,,EA ,1,1.0,2010-06-24
1215,903,793.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1216,1694,793.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1217,3030,793.0,940,2010-12-15,,EA ,1,1.0,2010-12-01
1218,2345,793.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
1219,401,793.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
1220,2745,793.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
1221,3252,793.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
1222,2332,793.0,996,2010-08-05,,EA ,1,1.0,2010-07-22
1223,3387,794.0,519,2010-12-23,,EA ,1,1.0,2010-12-09
1224,2066,794.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
1225,3049,794.0,813,2010-12-15,,EA ,1,1.0,2010-12-01
1226,1511,794.0,820,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1227,1253,794.0,820,2010-08-09,,EA ,1,1.0,2010-07-26
1228,1341,794.0,828,2010-06-09,,EA ,1,1.0,2010-05-26
1229,1709,794.0,839,2010-06-19,,EA ,1,1.0,2010-06-05
1230,2834,794.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1231,1729,794.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1232,3053,794.0,940,2010-12-15,,EA ,1,1.0,2010-12-01
1233,2377,794.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
1234,428,794.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
1235,2767,794.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
1236,3286,794.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
1237,2359,794.0,996,2010-08-05,,EA ,1,1.0,2010-07-22
1238,136,795.0,519,2010-03-04,,EA ,1,1.0,2010-02-18
1239,2084,795.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
1240,3071,795.0,813,2010-12-15,,EA ,1,1.0,2010-12-01
1241,1276,795.0,820,2010-06-09,,EA ,1,1.0,2010-05-26
1242,1815,795.0,828,2010-06-19,,EA ,1,1.0,2010-06-05
1243,3066,795.0,840,2010-12-15,,EA ,1,1.0,2010-12-01
1244,910,795.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1245,1758,795.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1246,3074,795.0,940,2010-12-15,,EA ,1,1.0,2010-12-01
1247,2409,795.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
1248,697,795.0,948,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
1249,459,795.0,948,2010-05-18,,EA ,1,1.0,2010-05-04
1250,2789,795.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
1251,3309,795.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
1252,2393,795.0,996,2010-08-05,,EA ,1,1.0,2010-07-22
1253,3392,796.0,519,2010-12-23,,EA ,1,1.0,2010-12-09
1254,3333,796.0,680,2010-12-23,,EA ,1,1.0,2010-12-09
1255,2093,796.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
1256,3081,796.0,813,2010-12-15,,EA ,1,1.0,2010-12-01
1257,1286,796.0,820,2010-06-09,,EA ,1,1.0,2010-05-26
1258,1346,796.0,828,2010-06-09,,EA ,1,1.0,2010-05-26
1259,2837,796.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1260,1293,796.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
1261,493,796.0,940,2010-03-18,,EA ,1,1.0,2010-03-04
1262,2427,796.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
1263,485,796.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
1264,2802,796.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
1265,3328,796.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
1266,2421,796.0,996,2010-08-05,,EA ,1,1.0,2010-07-22
1267,1820,797.0,518,2010-06-19,,EA ,1,1.0,2010-06-05
1268,2731,797.0,806,2010-09-15,,EA ,1,1.0,2010-09-01
1269,2320,797.0,812,2010-08-05,,EA ,1,1.0,2010-07-22
1270,1209,797.0,819,2010-06-09,,EA ,1,1.0,2010-05-26
1271,3259,797.0,822,2010-12-23,,EA ,1,1.0,2010-12-09
1272,2842,797.0,827,2010-09-15,,EA ,1,1.0,2010-09-01
1273,3365,797.0,894,2010-12-23,,EA ,1,1.0,2010-12-09
1274,2023,797.0,907,2010-07-08,,EA ,1,1.0,2010-06-24
1275,29,797.0,939,2010-03-04,,EA ,1,1.0,2010-02-18
1276,792,797.0,945,2010-05-26,,EA ,1,1.0,2010-05-12
1277,373,797.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
1278,1198,797.0,950,2010-06-09,,EA ,1,1.0,2010-05-26
1279,1196,797.0,952,2010-06-09,,EA ,1,1.0,2010-05-26
1280,1192,797.0,994,2010-06-09,,EA ,1,1.0,2010-05-26
1281,1351,798.0,518,2010-06-09,,EA ,1,1.0,2010-05-26
1282,1044,798.0,806,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1283,823,798.0,806,2010-07-26,,EA ,1,1.0,2010-07-12
1284,2210,798.0,812,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
1285,2039,798.0,812,2010-09-07,,EA ,1,1.0,2010-08-24
1286,2752,798.0,819,2010-09-15,,EA ,1,1.0,2010-09-01
1287,918,798.0,827,2010-05-26,,EA ,1,1.0,2010-05-12
1288,3260,798.0,833,2010-12-23,,EA ,1,1.0,2010-12-09
1289,113,798.0,894,2010-03-04,,EA ,1,1.0,2010-02-18
1290,2045,798.0,907,2010-07-08,,EA ,1,1.0,2010-06-24
1291,2044,798.0,939,2010-07-08,,EA ,1,1.0,2010-06-24
1292,2748,798.0,945,2010-09-15,,EA ,1,1.0,2010-09-01
1293,1225,798.0,948,2010-06-09,,EA ,1,1.0,2010-05-26
1294,3254,798.0,950,2010-12-23,,EA ,1,1.0,2010-12-09
1295,3018,798.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
1296,391,798.0,994,2010-03-18,,EA ,1,1.0,2010-03-04
1297,1823,799.0,518,2010-06-19,,EA ,1,1.0,2010-06-05
1298,844,799.0,806,2010-05-26,,EA ,1,1.0,2010-05-12
1299,2063,799.0,812,2010-07-08,,EA ,1,1.0,2010-06-24
1300,2773,799.0,819,2010-09-15,,EA ,1,1.0,2010-09-01
1301,2846,799.0,827,2010-09-15,,EA ,1,1.0,2010-09-01
1302,3261,799.0,834,2010-12-23,,EA ,1,1.0,2010-12-09
1303,3367,799.0,894,2010-12-23,,EA ,1,1.0,2010-12-09
1304,2069,799.0,907,2010-07-08,,EA ,1,1.0,2010-06-24
1305,2068,799.0,939,2010-07-08,,EA ,1,1.0,2010-06-24
1306,2770,799.0,945,2010-09-15,,EA ,1,1.0,2010-09-01
1307,1244,799.0,948,2010-06-09,,EA ,1,1.0,2010-05-26
1308,3288,799.0,950,2010-12-23,,EA ,1,1.0,2010-12-09
1309,3038,799.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
1310,417,799.0,994,2010-03-18,,EA ,1,1.0,2010-03-04
1311,1354,800.0,518,2010-06-09,,EA ,1,1.0,2010-05-26
1312,862,800.0,806,2010-05-26,,EA ,1,1.0,2010-05-12
1313,2081,800.0,812,2010-07-08,,EA ,1,1.0,2010-06-24
1314,2794,800.0,819,2010-09-15,,EA ,1,1.0,2010-09-01
1315,922,800.0,827,2010-05-26,,EA ,1,1.0,2010-05-12
1316,3262,800.0,835,2010-12-23,,EA ,1,1.0,2010-12-09
1317,116,800.0,894,2010-03-04,,EA ,1,1.0,2010-02-18
1318,2087,800.0,907,2010-07-08,,EA ,1,1.0,2010-06-24
1319,2086,800.0,939,2010-07-08,,EA ,1,1.0,2010-06-24
1320,2791,800.0,945,2010-09-15,,EA ,1,1.0,2010-09-01
1321,1268,800.0,948,2010-06-09,,EA ,1,1.0,2010-05-26
1322,3311,800.0,950,2010-12-23,,EA ,1,1.0,2010-12-09
1323,3061,800.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
1324,448,800.0,994,2010-03-18,,EA ,1,1.0,2010-03-04
1325,1825,801.0,518,2010-06-19,,EA ,1,1.0,2010-06-05
1326,874,801.0,806,2010-05-26,,EA ,1,1.0,2010-05-12
1327,2092,801.0,812,2010-07-08,,EA ,1,1.0,2010-06-24
1328,2804,801.0,819,2010-09-15,,EA ,1,1.0,2010-09-01
1329,2848,801.0,827,2010-09-15,,EA ,1,1.0,2010-09-01
1330,3263,801.0,836,2010-12-23,,EA ,1,1.0,2010-12-09
1331,3370,801.0,894,2010-12-23,,EA ,1,1.0,2010-12-09
1332,2435,801.0,907,2010-08-05,,EA ,1,1.0,2010-07-22
1333,2434,801.0,939,2010-08-05,,EA ,1,1.0,2010-07-22
1334,2803,801.0,945,2010-09-15,,EA ,1,1.0,2010-09-01
1335,1283,801.0,948,2010-06-09,,EA ,1,1.0,2010-05-26
1336,3330,801.0,950,2010-12-23,,EA ,1,1.0,2010-12-09
1337,3078,801.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
1338,479,801.0,994,2010-03-18,,EA ,1,1.0,2010-03-04
1339,3218,802.0,316,2010-12-23,,EA ,3,2.0,2010-12-09
1340,1206,802.0,331,2010-06-09,,EA ,3,2.0,2010-05-26
1341,2722,802.0,350,2010-09-15,,EA ,3,1.0,2010-09-01
1342,1831,802.0,531,2010-06-19,,EA ,3,1.0,2010-06-05
1343,2880,803.0,316,2010-09-15,2010-11-14,EA ,2,3.0,2010-11-14
1344,2712,803.0,316,2010-11-15,,EA ,3,2.0,2010-11-01
1345,376,803.0,331,2010-03-18,,EA ,3,2.0,2010-03-04
1346,2311,803.0,350,2010-08-05,,EA ,3,1.0,2010-07-22
1347,3141,803.0,531,2010-12-15,,EA ,3,1.0,2010-12-01
1348,2301,804.0,316,2010-08-05,,EA ,3,2.0,2010-07-22
1349,17,804.0,331,2010-03-04,,EA ,3,2.0,2010-02-18
1350,1491,804.0,350,2010-06-09,2010-08-08,EA ,2,2.0,2010-08-08
1351,1204,804.0,350,2010-08-09,,EA ,3,1.0,2010-07-26
1352,3403,804.0,531,2010-12-23,,EA ,3,1.0,2010-12-09
1353,1485,805.0,1,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1354,1191,805.0,1,2010-08-09,,EA ,2,1.0,2010-07-26
1355,2711,805.0,4,2010-09-15,,EA ,2,8.0,2010-09-01
1356,1644,805.0,323,2010-06-19,,EA ,2,1.0,2010-06-05
1357,1215,805.0,402,2010-06-09,,EA ,2,1.0,2010-05-26
1358,1216,805.0,459,2010-06-09,,EA ,2,1.0,2010-05-26
1359,3237,805.0,462,2010-12-23,,EA ,2,1.0,2010-12-09
1360,361,806.0,1,2010-03-18,,EA ,2,1.0,2010-03-04
1361,2300,806.0,4,2010-08-05,,EA ,2,8.0,2010-07-22
1362,2995,806.0,323,2010-12-15,,EA ,2,1.0,2010-12-01
1363,382,806.0,402,2010-03-18,,EA ,2,1.0,2010-03-04
1364,383,806.0,459,2010-03-18,,EA ,2,1.0,2010-03-04
1365,2732,806.0,462,2010-09-15,,EA ,2,1.0,2010-09-01
1366,1,807.0,1,2010-03-04,,EA ,2,1.0,2010-02-18
1367,1193,807.0,4,2010-06-09,,EA ,2,8.0,2010-05-26
1368,3222,807.0,323,2010-12-23,,EA ,2,1.0,2010-12-09
1369,23,807.0,402,2010-03-04,,EA ,2,1.0,2010-02-18
1370,268,807.0,459,2010-03-04,2010-05-03,EA ,1,2.0,2010-05-03
1371,24,807.0,459,2010-05-04,,EA ,2,1.0,2010-04-20
1372,2324,807.0,462,2010-08-05,,EA ,2,1.0,2010-07-22
1373,372,808.0,328,2010-03-18,,EA ,2,2.0,2010-03-04
1374,379,808.0,356,2010-03-18,,IN ,2,40.0,2010-03-04
1375,1833,808.0,398,2010-06-19,,EA ,2,1.0,2010-06-05
1376,3139,808.0,529,2010-12-15,,EA ,2,1.0,2010-12-01
1377,12,809.0,328,2010-03-04,,EA ,2,2.0,2010-02-18
1378,1652,809.0,357,2010-06-19,,IN ,2,40.0,2010-06-05
1379,3143,809.0,398,2010-12-15,,EA ,2,1.0,2010-12-01
1380,3401,809.0,529,2010-12-23,,EA ,2,1.0,2010-12-09
1381,791,810.0,328,2010-05-26,,EA ,2,2.0,2010-05-12
1382,2893,810.0,358,2010-09-15,2010-11-14,IN ,1,41.0,2010-11-14
1383,2726,810.0,358,2010-11-15,,IN ,2,40.0,2010-11-01
1384,3405,810.0,398,2010-12-23,,EA ,2,1.0,2010-12-09
1385,2863,810.0,529,2010-09-15,,EA ,2,1.0,2010-09-01
1386,1647,811.0,329,2010-06-19,,EA ,2,2.0,2010-06-05
1387,19,811.0,356,2010-03-04,,IN ,2,40.0,2010-02-18
1388,2865,811.0,398,2010-09-15,,EA ,2,1.0,2010-09-01
1389,2490,811.0,529,2010-08-05,,EA ,2,1.0,2010-07-22
1390,2999,812.0,329,2010-12-15,,EA ,2,2.0,2010-12-01
1391,3003,812.0,357,2010-12-15,,IN ,2,40.0,2010-12-01
1392,2494,812.0,398,2010-08-05,,EA ,2,1.0,2010-07-22
1393,1574,812.0,529,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1394,1361,812.0,529,2010-08-09,,EA ,2,1.0,2010-07-26
1395,3225,813.0,329,2010-12-23,,EA ,2,2.0,2010-12-09
1396,2318,813.0,358,2010-08-05,,IN ,2,40.0,2010-07-22
1397,1365,813.0,398,2010-06-09,,EA ,2,1.0,2010-05-26
1398,547,813.0,529,2010-03-18,,EA ,2,1.0,2010-03-04
1399,2003,814.0,324,2010-07-08,,EA ,2,2.0,2010-06-24
1400,789,814.0,325,2010-05-26,,EA ,2,2.0,2010-05-12
1401,2005,814.0,326,2010-07-08,,EA ,2,1.0,2010-06-24
1402,1646,814.0,327,2010-06-19,,EA ,2,1.0,2010-06-05
1403,22,814.0,399,2010-03-04,,EA ,2,1.0,2010-02-18
1404,1659,814.0,492,2010-06-19,,OZ ,2,8.0,2010-06-05
1405,2166,814.0,532,2010-07-08,,EA ,2,4.0,2010-06-24
1406,1832,814.0,533,2010-06-19,,EA ,2,1.0,2010-06-05
1407,1368,814.0,534,2010-06-09,,EA ,2,1.0,2010-05-26
1408,377,814.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1409,2014,815.0,400,2010-07-08,,EA ,2,1.0,2010-06-24
1410,2733,815.0,490,2010-09-15,,EA ,2,36.0,2010-09-01
1411,3118,815.0,506,2010-12-15,,EA ,2,2.0,2010-12-01
1412,2135,815.0,507,2010-07-08,,EA ,2,1.0,2010-06-24
1413,544,815.0,527,2010-03-18,,EA ,2,36.0,2010-03-04
1414,943,815.0,921,2010-05-26,,EA ,2,1.0,2010-05-12
1415,2495,815.0,928,2010-08-05,,EA ,2,1.0,2010-07-22
1416,2319,816.0,401,2010-08-05,,EA ,2,1.0,2010-07-22
1417,2325,816.0,490,2010-08-05,,EA ,2,36.0,2010-07-22
1418,3373,816.0,506,2010-12-23,,EA ,2,2.0,2010-12-09
1419,3374,816.0,508,2010-12-23,,EA ,2,1.0,2010-12-09
1420,349,816.0,527,2010-03-04,2010-05-03,EA ,1,37.0,2010-05-03
1421,142,816.0,527,2010-05-04,,EA ,2,36.0,2010-04-20
1422,2169,816.0,921,2010-07-08,,EA ,2,1.0,2010-06-24
1423,552,816.0,929,2010-03-18,,EA ,2,1.0,2010-03-04
1424,1211,817.0,401,2010-06-09,,EA ,2,1.0,2010-05-26
1425,2326,817.0,491,2010-08-05,,EA ,2,36.0,2010-07-22
1426,2840,817.0,506,2010-09-15,,EA ,2,2.0,2010-09-01
1427,1335,817.0,509,2010-06-09,,EA ,2,1.0,2010-05-26
1428,936,817.0,527,2010-05-26,,EA ,2,36.0,2010-05-12
1429,1835,817.0,921,2010-06-19,,EA ,2,1.0,2010-06-05
1430,942,817.0,930,2010-05-26,,EA ,2,1.0,2010-05-12
1431,1653,818.0,400,2010-06-19,,EA ,2,1.0,2010-06-05
1432,1217,818.0,490,2010-06-09,,EA ,2,36.0,2010-05-26
1433,2648,818.0,506,2010-08-05,2010-10-04,EA ,1,3.0,2010-10-04
1434,2466,818.0,506,2010-10-05,,EA ,2,2.0,2010-09-21
1435,914,818.0,510,2010-05-26,,EA ,2,1.0,2010-05-12
1436,2163,818.0,527,2010-07-08,,EA ,2,36.0,2010-06-24
1437,3407,818.0,922,2010-12-23,,EA ,2,1.0,2010-12-09
1438,1834,818.0,931,2010-06-19,,EA ,2,1.0,2010-06-05
1439,380,819.0,401,2010-03-18,,EA ,2,1.0,2010-03-04
1440,384,819.0,490,2010-03-18,,EA ,2,36.0,2010-03-04
1441,1334,819.0,506,2010-06-09,,EA ,2,2.0,2010-05-26
1442,3119,819.0,511,2010-12-15,,EA ,2,1.0,2010-12-01
1443,1829,819.0,527,2010-06-19,,EA ,2,36.0,2010-06-05
1444,2868,819.0,922,2010-09-15,,EA ,2,1.0,2010-09-01
1445,3406,819.0,932,2010-12-23,,EA ,2,1.0,2010-12-09
1446,20,820.0,401,2010-03-04,,EA ,2,1.0,2010-02-18
1447,1218,820.0,491,2010-06-09,,EA ,2,36.0,2010-05-26
1448,522,820.0,506,2010-03-18,,EA ,2,2.0,2010-03-04
1449,2467,820.0,512,2010-08-05,,EA ,2,1.0,2010-07-22
1450,3137,820.0,527,2010-12-15,,EA ,2,36.0,2010-12-01
1451,2497,820.0,922,2010-08-05,,EA ,2,1.0,2010-07-22
1452,2496,820.0,933,2010-08-05,,EA ,2,1.0,2010-07-22
1453,798,821.0,401,2010-05-26,,EA ,2,1.0,2010-05-12
1454,25,821.0,490,2010-03-04,,EA ,2,36.0,2010-02-18
1455,120,821.0,506,2010-03-04,,EA ,2,2.0,2010-02-18
1456,121,821.0,513,2010-03-04,,EA ,2,1.0,2010-02-18
1457,3399,821.0,527,2010-12-23,,EA ,2,36.0,2010-12-09
1458,555,821.0,923,2010-03-18,,EA ,2,1.0,2010-03-04
1459,553,821.0,934,2010-03-18,,EA ,2,1.0,2010-03-04
1460,788,822.0,324,2010-05-26,,EA ,2,2.0,2010-05-12
1461,9,822.0,325,2010-03-04,,EA ,2,2.0,2010-02-18
1462,790,822.0,326,2010-05-26,,EA ,2,1.0,2010-05-12
1463,2192,822.0,327,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
1464,2006,822.0,327,2010-09-07,,EA ,2,1.0,2010-08-24
1465,381,822.0,399,2010-03-18,,EA ,2,1.0,2010-03-04
1466,2021,822.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1467,941,822.0,532,2010-05-26,,EA ,2,4.0,2010-05-12
1468,2167,822.0,533,2010-07-08,,EA ,2,1.0,2010-06-24
1469,2498,822.0,534,2010-08-05,,EA ,2,1.0,2010-07-22
1470,1207,822.0,803,2010-06-09,,EA ,2,1.0,2010-05-26
1471,3004,823.0,400,2010-12-15,,EA ,2,1.0,2010-12-01
1472,801,823.0,490,2010-05-26,,EA ,2,36.0,2010-05-12
1473,2465,823.0,506,2010-08-05,,EA ,2,2.0,2010-07-22
1474,1805,823.0,507,2010-06-19,,EA ,2,1.0,2010-06-05
1475,2861,823.0,527,2010-09-15,,EA ,2,36.0,2010-09-01
1476,1576,823.0,921,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1477,1367,823.0,921,2010-08-09,,EA ,2,1.0,2010-07-26
1478,3144,823.0,928,2010-12-15,,EA ,2,1.0,2010-12-01
1479,2200,824.0,401,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
1480,2015,824.0,401,2010-09-07,,EA ,2,1.0,2010-08-24
1481,2202,824.0,490,2010-07-08,2010-09-06,EA ,1,37.0,2010-09-06
1482,2018,824.0,490,2010-09-07,,EA ,2,36.0,2010-08-24
1483,1333,824.0,506,2010-06-09,,EA ,2,2.0,2010-05-26
1484,2841,824.0,508,2010-09-15,,EA ,2,1.0,2010-09-01
1485,2488,824.0,527,2010-08-05,,EA ,2,36.0,2010-07-22
1486,556,824.0,921,2010-03-18,,EA ,2,1.0,2010-03-04
1487,2866,824.0,929,2010-09-15,,EA ,2,1.0,2010-09-01
1488,1654,825.0,401,2010-06-19,,EA ,2,1.0,2010-06-05
1489,385,825.0,491,2010-03-18,,EA ,2,36.0,2010-03-04
1490,521,825.0,506,2010-03-18,,EA ,2,2.0,2010-03-04
1491,523,825.0,509,2010-03-18,,EA ,2,1.0,2010-03-04
1492,1359,825.0,527,2010-06-09,,EA ,2,36.0,2010-05-26
1493,151,825.0,921,2010-03-04,,EA ,2,1.0,2010-02-18
1494,1366,825.0,930,2010-06-09,,EA ,2,1.0,2010-05-26
1495,3232,826.0,400,2010-12-23,,EA ,2,1.0,2010-12-09
1496,1658,826.0,490,2010-06-19,,EA ,2,36.0,2010-06-05
1497,119,826.0,506,2010-03-04,,EA ,2,2.0,2010-02-18
1498,2278,826.0,510,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
1499,2136,826.0,510,2010-09-07,,EA ,2,1.0,2010-08-24
1500,545,826.0,527,2010-03-18,,EA ,2,36.0,2010-03-04
1501,2170,826.0,922,2010-07-08,,EA ,2,1.0,2010-06-24
1502,351,826.0,931,2010-03-04,2010-05-03,EA ,1,2.0,2010-05-03
1503,150,826.0,931,2010-05-04,,EA ,2,1.0,2010-04-20
1504,3005,827.0,401,2010-12-15,,EA ,2,1.0,2010-12-01
1505,3010,827.0,490,2010-12-15,,EA ,2,36.0,2010-12-01
1506,913,827.0,506,2010-05-26,,EA ,2,2.0,2010-05-12
1507,3375,827.0,511,2010-12-23,,EA ,2,1.0,2010-12-09
1508,143,827.0,527,2010-03-04,,EA ,2,36.0,2010-02-18
1509,1836,827.0,922,2010-06-19,,EA ,2,1.0,2010-06-05
1510,2168,827.0,932,2010-07-08,,EA ,2,1.0,2010-06-24
1511,3233,828.0,401,2010-12-23,,EA ,2,1.0,2010-12-09
1512,26,828.0,491,2010-03-04,,EA ,2,36.0,2010-02-18
1513,2134,828.0,506,2010-07-08,,EA ,2,2.0,2010-06-24
1514,1336,828.0,512,2010-06-09,,EA ,2,1.0,2010-05-26
1515,937,828.0,527,2010-05-26,,EA ,2,36.0,2010-05-12
1516,3146,828.0,922,2010-12-15,,EA ,2,1.0,2010-12-01
1517,3145,828.0,933,2010-12-15,,EA ,2,1.0,2010-12-01
1518,2727,829.0,401,2010-09-15,,EA ,2,1.0,2010-09-01
1519,3238,829.0,490,2010-12-23,,EA ,2,36.0,2010-12-09
1520,1804,829.0,506,2010-06-19,,EA ,2,2.0,2010-06-05
1521,915,829.0,513,2010-05-26,,EA ,2,1.0,2010-05-12
1522,2283,829.0,527,2010-07-08,2010-09-06,EA ,1,37.0,2010-09-06
1523,2164,829.0,527,2010-09-07,,EA ,2,36.0,2010-08-24
1524,2869,829.0,923,2010-09-15,,EA ,2,1.0,2010-09-01
1525,2867,829.0,934,2010-09-15,,EA ,2,1.0,2010-09-01
1526,1379,830.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1527,1843,830.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1528,3415,830.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1529,2503,830.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
